"","BirdID","BloodID","NotSure","Objective","PlateID","U_PlateID","CqGAPDH","EffGAPDH","DiffGAPDH","CqTelomere","EffTelomere","DiffTelomere","RTL","Whodunnit","obsno","CatchID","BloodSource","Status","OccasionDate","Island","birthyear","birthday","occasionyear","age_year","age_date","AveAge","WithinAge","BirthFieldPeriodID","SexEstimate","OccasionID","TerritoryID","FieldPeriodID","Year","TerritoryNumber","TQ","TQcorrected","newstat","avg_invert","RTL_z","lifespan","newlifespan"
"1734",5530,5782,4544,9,7,"9_7",23.66,1.9425,0.034,16.8985,1.7945,0.011,0.77,"EAF",1,8530,"A","BrF","2014-02-19","CN",2009,"2009-11-29",2014,5,1543,3,2,92,0,5299,82,124,2014,55,49153.76672,49153.76672,"Dom",6.32106875521429,-0.341885850386926,3585,3387
"1735",5530,5205,4023,9,16,"9_16",23.7915,1.95,0.055,17.6195,1.817,0.103,0.52,"EAF",1,7829,"A","BrF","2012-02-10","CN",2009,"2009-11-29",2012,3,803,3,0,92,0,4131,86,112,NA,NA,NA,NA,"Dom",NA,-0.996026890357052,3585,3387
"1736",5530,4583,4220,9,25,"9_25",22.6735,1.9735,0.039,15.6565,1.8025,0.053,0.67,"EAF",1,7052,"A","ABX","2010-07-26","CN",2009,"2009-11-29",2010,1,239,3,-2,92,0,3445,172,104,2010,123,10464.04087,10464.04087,"Sub",3.4374523775,-0.603542266374976,3585,3387
"1737",5531,4584,3907,9,11,"9_11",23.813,1.938,0.136,17.179,1.798,0.14,0.84,"EAF",1,7053,"A","BrF","2010-07-28","CN",2009,"2009-07-29",2010,1,364,1.5,-0.5,92,0,3446,165,104,2010,108,57045.65907,57045.65907,"Dom",3.4374523775,-0.158726359195291,NA,795
"1738",5531,5061,4559,9,8,"9_8",23.369,1.932,0.05,16.432,1.8005,0.184,0.87,"EAF",1,7773,"A",NA,"2011-12-13","CN",2009,"2009-07-29",2011,2,867,1.5,0.5,92,0,4080,165,110,2011,108,NA,NA,NA,2.5821760215,-0.0802294343988758,NA,795
"1739",5532,4585,4035,9,17,"9_17",23.419,1.956,0.038,16.9555,1.8185,0.063,0.75,"EAF",1,7054,"A","FLOAT","2010-07-26","CN",2009,"2009-11-29",2010,1,239,1,0,92,0,3445,478,104,2010,127,3504.186439,3504.186439,"Sub",3.4374523775,-0.394217133584536,NA,672
"1740",5533,4586,4573,9,9,"9_9",23.6075,1.884,0.055,16.674,1.803,0.136,0.95,"EAF",1,7055,"A","OFL","2010-07-22","CN",2010,"2010-03-25",2010,0,119,0,0,103,0,3447,51,104,2010,35,28835.48319,28835.48319,"Sub",3.4374523775,0.129095698391564,556,556
"1741",5534,4594,4511,9,6,"9_6",23.621,1.893,0.012,16.3095,1.7955,0.261,1.01,"EAF",1,7064,"A","OFL","2010-07-21","CN",2010,"2010-03-24",2010,0,119,0.5,-0.5,103,0,3449,86,104,2010,58,2990.212643,2990.212643,"Sub",3.4374523775,0.286089547984395,2015,2015
"1742",5534,4871,4140,9,21,"9_21",23.4185,1.895,0.023,15.938,1.8505,0,1.42,"EAF",1,7363,"A","ABX","2011-09-11","CN",2010,"2010-03-24",2011,1,536,0.5,0.5,103,0,3664,86,105,2011,58,13252.42718,13252.42718,"Sub",9.22112790171429,1.3588808535354,2015,2015
"1743",5535,4595,4055,9,18,"9_18",23.391,1.8905,0.058,17.3205,1.8045,0.069,0.56,"EAF",1,7065,"A","ABX","2010-07-24","CN",2009,"2009-11-27",2010,1,239,1,0,92,0,3450,55,104,2010,39,33707.4574,33707.4574,"Sub",3.4374523775,-0.891364323961832,287,287
"1744",5536,4685,4181,9,23,"9_23",22.897,1.931,0.094,15.4635,1.7645,0.103,0.93,"EAF",1,7171,"A","BrF","2011-06-27","CN",2010,"2010-03-28",2011,1,456,2,-1,103,0,3526,3,105,2011,2,166285.9377,166285.9377,"Dom",9.22112790171429,0.0767644151939545,1803,1651
"1745",5536,4596,4012,9,16,"9_16",23.099,1.956,0.042,16.9915,1.7965,0.123,0.47,"EAF",1,7066,"A","OFL","2010-07-25","CN",2010,"2010-03-28",2010,0,119,2,-2,103,0,3451,3,104,2010,2,45688.31649,45688.31649,"Sub",3.4374523775,-1.12685509835108,1803,1651
"1746",5536,5894,4091,9,19,"9_19",23.3455,1.837,0.031,16.239,1.7955,0.01,0.96,"EAF",1,8654,"A","H","2014-06-25","CN",2010,"2010-03-28",2014,4,1550,2,2,103,0,9275,3,125,2014,2,37213.31003,37213.31003,"Sub",4.45790002828571,0.155261339990369,1803,1651
"1747",5536,5711,4169,9,22,"9_22",23.4815,1.9125,0.045,16.7125,1.801,0.331,0.66,"EAF",1,8453,"A","BrF","2013-09-14","CN",2010,"2010-03-28",2013,3,1266,2,1,103,0,4861,490,122,2013,134,28099.83839,28099.83839,"Dom",3.25588827135714,-0.629707907973782,1803,1651
"1748",5537,5948,3946,9,12,"9_12",23.449,1.929,0.052,16.063,1.803,0.056,0.99,"EAF",1,8714,"A","BrF","2014-07-07","CN",2009,"2009-11-25",2014,5,1685,2.66666666666667,2.33333333333333,92,0,9307,81,125,2014,54,9983.65876,9983.65876,"Dom",4.45790002828571,0.233758264786785,3589,3391
"1749",5537,4597,4574,9,9,"9_9",23.236,1.964,0.244,16.161,1.8125,0.27,0.99,"EAF",1,7067,"A","ABX","2010-07-22","CN",2009,"2009-11-25",2010,1,239,2.66666666666667,-1.66666666666667,92,0,3447,68,104,2010,47.1,13248.09287,13248.09287,"Sub",3.4374523775,0.233758264786785,3589,3391
"1750",5537,4905,3930,9,12,"9_12",23.647,1.9715,0.056,16.3775,1.8405,0.149,0.94,"EAF",1,7397,"A","BrF","2011-09-26","CN",2009,"2009-11-25",2011,2,670,2.66666666666667,-0.666666666666667,92,0,3685,81,105,2011,54,25140.85682,25140.85682,"Dom",9.22112790171429,0.102930056792759,3589,3391
"1751",5538,4609,3886,9,10,"9_10",23.7595,1.953,0.089,16.1655,1.817,0.231,1.27,"EAF",1,7080,"A","SEEN1","2010-08-05","CN",2009,"2009-12-09",2010,1,239,1,0,103,1,3478,83,104,2010,56,24896.5355,24896.5355,"Sub",3.4374523775,0.966396229553326,275,275
"1752",5539,5034,3932,9,12,"9_12",23.709,1.9455,0.134,18.0505,1.8075,0.347,0.36,"EAF",1,7738,"A",NA,"2011-12-06","CN",2009,"2009-12-20",2011,2,716,1.5,0.5,103,1,4042,14,110,2011,9,NA,NA,NA,2.5821760215,-1.41467715593793,NA,651
"1753",5539,4627,4117,9,20,"9_20",23.658,1.9395,0.162,16.9175,1.8175,0.067,0.61,"EAF",1,7102,"A","H","2010-08-16","CN",2009,"2009-12-20",2010,1,239,1.5,-0.5,103,1,3485,481,104,2010,133,19284.35711,19284.35711,"Sub",3.4374523775,-0.760536115967807,NA,651
"1754",5540,4755,4122,9,20,"9_20",23.9235,1.9275,0.019,17.647,1.833,0.084,0.47,"EAF",1,7242,"A","H","2011-07-08","CN",2010,"2010-08-14",2011,1,328,1,0,104,1,3542,127,105,2011,87,37525.65021,37525.65021,"Sub",9.22112790171429,-1.12685509835108,NA,414
"1755",5540,5038,4019,9,16,"9_16",23.858,1.986,0.032,17.218,1.8105,0.232,0.69,"EAF",1,7749,"A",NA,"2011-12-05","CN",2010,"2010-08-14",2011,1,478,1,0,104,1,4043,127,110,2011,87,NA,NA,NA,2.5821760215,-0.551210983177367,NA,414
"1756",5540,4793,4206,9,24,"9_24",23.6095,1.928,0.101,17.0795,1.816,0.415,0.52,"EAF",1,7282,"A","H","2011-08-18","CN",2010,"2010-08-14",2011,1,369,1,0,104,1,3609,127,105,2011,87,37525.65021,37525.65021,"Sub",9.22112790171429,-0.996026890357052,NA,414
"1757",5541,4629,4180,9,23,"9_23",23.458,1.934,0.03,16.057,1.7985,0.41,0.97,"EAF",1,7104,"A","ABX","2010-08-06","CN",2009,"2009-12-10",2010,1,239,1,0,103,1,3488,43,104,2010,30.2,25237.1763,25237.1763,"Sub",3.4374523775,0.181426981589174,274,274
"1758",5542,5275,4192,9,23,"9_23",22.8735,1.9925,0.005,17.396,1.777,0.008,0.3,"EAF",1,7908,"A","BrF","2012-06-05","CN",2010,"2010-07-28",2012,2,678,2,0,104,0,4206,515,116,2012,135,6796.627591,6796.627591,"Dom",4.47840260407143,-1.57167100553076,1315,1160
"1759",5545,5613,4110,9,2,"9_2",23.629,1.91,0.116,15.641,1.804,0.15,1.41,"EAF",1,8347,"A","SEEN1","2013-07-10","CN",2010,"2010-08-03",2013,3,1072,2,1,104,0,4727,177,122,2013,120,33136.18492,33136.18492,"Sub",3.25588827135714,1.3327152119366,NA,4425
"1760",5545,4908,4188,9,23,"9_23",23.7285,1.9235,0.097,22.091,1.718,0.45,0.04,"EAF",1,7400,"A","FLOAT","2011-09-30","CN",2010,"2010-08-03",2011,1,423,2,-1,104,0,3687,477,105,2011,131,21921.25621,21921.25621,"Sub",9.22112790171429,-2.25197768709969,NA,4425
"1761",5547,5760,4170,9,22,"9_22",23.3335,1.8895,0.033,15.7635,1.8155,0.133,1.06,"EAF",1,8505,"A","BrM","2014-01-29","CN",2010,"2010-08-14",2014,4,1264,2.5,1.5,104,1,5260,100,124,2014,68,25865.94948,25865.94948,"Dom",6.32106875521429,0.41691775597842,3327,3129
"1762",5547,5490,4408,9,33,"9_33",23.482,1.9415,0.008,16.722,1.7875,0.354,0.76,"EAF",1,8216,"A","BrM","2013-02-17","CN",2010,"2010-08-14",2013,3,918,2.5,0.5,104,1,4568,100,118,2013,68,13105.33014,13105.33014,"Dom",4.09578878607143,-0.368051491985731,3327,3129
"1763",5547,5325,3982,9,14,"9_14",23.7135,1.932,0.139,17.3755,1.783,0.117,0.52,"EAF",1,7962,"A","BrM","2012-06-19","CN",2010,"2010-08-14",2012,2,675,2.5,-0.5,104,1,4219,100,116,2012,68,7317.731704,7317.731704,"Dom",4.47840260407143,-0.996026890357052,3327,3129
"1764",5547,4695,4057,9,18,"9_18",23.2855,1.958,0.051,16.174,1.795,0.256,0.99,"EAF",1,7181,"A","AB","2011-07-05","CN",2010,"2010-08-14",2011,1,325,2.5,-1.5,104,1,3531,159,105,2011,103.1,21570.50586,21570.50586,"Sub",9.22112790171429,0.233758264786785,3327,3129
"1765",5549,4638,4554,9,8,"9_8",23.7495,1.894,0.037,18.3595,1.7875,0.087,0.37,"EAF",1,7113,"A","BrF","2010-08-13","CN",2009,"2009-12-17",2010,1,239,2,-1,103,0,3479,479,104,2010,130,15528.58363,15528.58363,"Dom",3.4374523775,-1.38851151433913,3567,3369
"1766",5549,5414,4526,9,6,"9_6",23.3305,1.896,0.069,17.229,1.796,0.014,0.49,"EAF",1,7927,"A","BrF","2012-07-18","CN",2009,"2009-12-17",2012,3,944,2,1,103,0,4259,479,116,2012,130,14325.46122,14325.46122,"Dom",4.47840260407143,-1.07452381515347,3567,3369
"1767",5551,5066,4143,9,21,"9_21",23.3635,1.9225,0.143,16.1565,1.824,0.447,1.16,"EAF",1,7778,"A",NA,"2011-12-12","CN",2010,"2010-08-14",2011,1,485,1,0,104,1,4079,83,110,2011,56,NA,NA,NA,2.5821760215,0.67857417196647,NA,414
"1768",5553,4879,4041,9,17,"9_17",23.537,1.9465,0.036,16.96,1.799,0.408,0.8,"EAF",1,7371,"A","BrF","2011-09-12","CN",2010,"2010-08-07",2011,1,401,1,0,104,0,3660,74,105,2011,51.1,22506.73411,22506.73411,"Dom",9.22112790171429,-0.263388925590511,NA,421
"1769",5553,5056,4164,9,22,"9_22",23.002,1.928,0.128,15.2655,1.7995,0.003,1.12,"EAF",1,7767,"A",NA,"2011-12-13","CN",2010,"2010-08-07",2011,1,493,1,0,104,0,4080,74,110,2011,51.1,NA,NA,NA,2.5821760215,0.57391160557125,NA,421
"1770",5554,5033,3931,9,12,"9_12",23.514,1.816,0.028,17.001,1.8275,0.112,0.62,"EAF",1,7735,"A",NA,"2011-12-06","CN",2010,"2010-08-16",2011,1,477,1,0,104,1,4042,75,110,2011,51.2,NA,NA,NA,2.5821760215,-0.734370474369002,NA,412
"1771",5557,4819,4328,9,3,"9_3",23.495,1.9125,0.052,16.0715,1.7995,0.135,0.89,"EAF",1,7308,"A","BrM","2011-09-06","CN",2010,"2010-08-13",2011,1,389,1,0,104,1,3636,3,105,2011,2,166285.9377,166285.9377,"Dom",9.22112790171429,-0.0278981512012657,779,779
"1772",5557,4688,3871,9,1,"9_1",23.428,1.864,0.062,16.027,1.8015,0.148,0.9,"EAF",1,7174,"A","BrM","2011-06-27","CN",2010,"2010-08-13",2011,1,318,1,0,104,1,3527,3,105,2011,2,166285.9377,166285.9377,"Dom",9.22112790171429,-0.00173250960246065,779,779
"1773",5559,6091,4297,9,28,"9_28",23.1,1.9865,0.048,16.1665,1.8185,0.107,1.07,"EAF",1,8866,"A","BrM","2014-09-21","CN",2010,"2010-01-05",2014,4,1720,2.33333333333333,1.66666666666667,103,1,9455,110,125,2014,77,25417.38759,25417.38759,"Dom",4.45790002828571,0.443083397577225,3548,3350
"1774",5559,4654,4096,9,2,"9_2",23.114,1.9815,0.036,15.6765,1.794,0.091,0.99,"EAF",1,7133,"A","U","2010-09-01","CN",2010,"2010-01-05",2010,0,239,2.33333333333333,-2.33333333333333,103,1,3504,168,104,2010,111,37658.52934,37658.52934,"Sub",3.4374523775,0.233758264786785,3548,3350
"1775",5559,5661,3883,9,1,"9_1",23.667,1.9195,0.058,17.2645,1.7845,0.483,0.52,"EAF",1,8398,"A","BrM","2013-08-09","CN",2010,"2010-01-05",2013,3,1312,2.33333333333333,0.666666666666667,103,1,4774,36,122,2013,26.5,43361.90365,43361.90365,"Dom",3.25588827135714,-0.996026890357052,3548,3350
"1776",5561,5058,3975,9,14,"9_14",23.472,1.9125,0.092,16.7775,1.836,0.255,0.62,"EAF",1,7770,"A",NA,"2011-12-12","CN",2010,"2010-07-28",2011,1,502,1,0,104,1,4079,33,110,2011,25,NA,NA,NA,2.5821760215,-0.734370474369002,NA,431
"1777",5562,4657,3909,9,11,"9_11",23.6,1.9475,0.138,16.061,1.807,0.234,1.41,"EAF",1,7136,"A","OFL","2010-08-31","CN",2010,"2010-05-04",2010,0,119,0,0,103,0,3503,8,104,2010,5,18811.66026,18811.66026,"Sub",3.4374523775,1.3327152119366,1245,880
"1778",5564,5750,3985,9,14,"9_14",23.6455,1.9,0.001,16.872,1.823,0.232,0.66,"EAF",1,8494,"A","BrF","2013-09-27","CN",2010,"2010-08-24",2013,3,1130,2,1,104,0,4881,173,122,2013,116,48327.34692,48327.34692,"Dom",3.25588827135714,-0.629707907973782,1502,1288
"1779",5564,4694,4036,9,17,"9_17",23.6055,1.915,0.071,16.351,1.783,0.338,1.2,"EAF",1,7180,"A","ABX","2011-07-05","CN",2010,"2010-08-24",2011,1,315,2,-1,104,0,3531,100,105,2011,68,11847.20943,11847.20943,"Sub",9.22112790171429,0.78323673836169,1502,1288
"1780",5573,4880,4141,9,21,"9_21",23.161,1.9435,0.034,16.0955,1.8035,0.187,1.03,"EAF",1,7372,"A","H","2011-09-12","CN",2010,"2010-01-09",2011,1,611,0.5,0.5,103,0,3660,75,105,2011,51.2,18798.89422,18798.89422,"Sub",9.22112790171429,0.338420831182005,NA,631
"1781",5573,4666,4325,9,3,"9_3",23.579,1.8275,0.062,16.487,1.784,0.09,0.74,"EAF",1,7150,"A","AB","2010-09-05","CN",2010,"2010-01-09",2010,0,239,0.5,-0.5,103,0,3518,75,104,2010,51.2,11237.16527,11237.16527,"Sub",3.4374523775,-0.420382775183341,NA,631
"1782",5574,5059,4128,9,20,"9_20",23.4985,1.896,0.003,15.9715,1.8215,0.039,0.99,"EAF",1,7771,"A",NA,"2011-12-12","CN",2010,"2010-08-26",2011,1,473,1,0,104,0,4079,140,110,2011,94.2,NA,NA,NA,2.5821760215,0.233758264786785,NA,402
"1783",5575,4878,3911,9,11,"9_11",23.4705,1.944,0.059,16.9755,1.8075,0.099,0.75,"EAF",1,7370,"A","BrF","2011-09-12","CN",2010,"2010-08-19",2011,1,389,3,-2,104,0,3660,75,105,2011,51.2,18798.89422,18798.89422,"Dom",9.22112790171429,-0.394217133584536,2589,2029
"1784",5575,5906,4257,9,26,"9_26",23.353,1.9595,0.008,16.3785,1.806,0.291,0.59,"EAF",1,8666,"A","BrF","2014-06-26","CN",2010,"2010-08-19",2014,4,1407,3,1,104,0,9279,75,125,2014,51.2,6564.146311,6564.146311,"Dom",4.45790002828571,-0.812867399165417,2589,2029
"1785",5575,6040,4550,9,7,"9_7",23.576,1.904,0.02,16.7005,1.8185,0.249,0.82,"EAF",1,8807,"A","BrF","2014-09-07","CN",2010,"2010-08-19",2014,4,1480,3,1,104,0,9439,75,125,2014,51.2,6564.146311,6564.146311,"Dom",4.45790002828571,-0.211057642392901,2589,2029
"1786",5575,5650,4028,9,16,"9_16",23.4575,1.926,0.073,16.5765,1.814,0.223,0.78,"EAF",1,8386,"A","BrF","2013-07-29","CN",2010,"2010-08-19",2013,3,1075,3,0,104,0,4766,75,122,2013,51.2,15690.77062,15690.77062,"Dom",3.25588827135714,-0.315720208788121,2589,2029
"1787",5581,4702,4182,9,23,"9_23",23.0675,1.923,0.019,15.77,1.7835,0.332,0.89,"EAF",1,7188,"A","SEEN1","2011-06-27","CN",2010,"2010-10-31",2011,1,239,1,0,104,1,3527,2,105,2011,1.1,73533.57595,73533.57595,"Sub",9.22112790171429,-0.0278981512012657,336,336
"1788",5582,4886,4162,9,22,"9_22",23.1445,1.816,0.145,16.024,1.7305,0.078,0.81,"EAF",1,7378,"A","BrM","2011-09-16","CN",2010,"2010-11-06",2011,1,314,1.66666666666667,-0.666666666666667,104,1,3669,110,105,2011,77,96326.0932,96326.0932,"Dom",9.22112790171429,-0.237223283991706,1580,1580
"1789",5582,5453,4069,9,18,"9_18",23.554,1.931,0.112,17.1705,1.8185,0.183,0.67,"EAF",1,8178,"A","BrM","2013-01-25","CN",2010,"2010-11-06",2013,3,811,1.66666666666667,1.33333333333333,104,1,4529,110,118,2013,77,20545.37368,20545.37368,"Dom",4.09578878607143,-0.603542266374976,1580,1580
"1790",5582,4703,4200,9,24,"9_24",23.265,1.9195,0.054,17.124,1.8055,0.262,0.4,"EAF",1,7189,"A","BrM","2011-07-03","CN",2010,"2010-11-06",2011,1,239,1.66666666666667,-0.666666666666667,104,1,3535,110,105,2011,77,96326.0932,96326.0932,"Dom",9.22112790171429,-1.31001458954271,1580,1580
"1791",5583,4704,4555,9,8,"9_8",23.584,1.8755,0.04,16.588,1.7665,0.026,0.92,"EAF",1,7190,"A","BrM","2011-07-05","CN",2010,"2010-11-08",2011,1,239,2,-1,104,1,3529,105,105,2011,73,25002.58977,25002.58977,"Dom",9.22112790171429,0.0505987735951495,NA,3241
"1792",5583,5697,4048,9,17,"9_17",23.685,1.902,0.006,16.8875,1.826,0.049,0.95,"EAF",1,8439,"A","BrM","2013-09-04","CN",2010,"2010-11-08",2013,3,1031,2,1,104,1,4846,159,122,2013,103.1,6572.437342,6572.437342,"Dom",3.25588827135714,0.129095698391564,NA,3241
"1793",5584,4705,3996,9,15,"9_15",23.026,1.9755,0.002,16.5285,1.8,0.131,0.64,"EAF",1,7191,"A","SEEN1","2011-06-27","CN",2010,"2010-10-31",2011,1,239,2.33333333333333,-1.33333333333333,104,0,3527,23,105,NA,NA,NA,NA,"Sub",9.22112790171429,-0.682039191171392,1794,1586
"1794",5584,5410,4338,9,3,"9_3",23.71,1.895,0.058,15.4835,1.772,0.001,1.44,"EAF",1,8054,"A","TBrF","2012-09-25","CN",2010,"2010-10-31",2012,2,695,2.33333333333333,-0.333333333333333,104,0,4346,39,116,2012,28.1,9061.506484,9061.506484,"Sub",4.47840260407143,1.41121213673301,1794,1586
"1795",5584,5958,4155,9,21,"9_21",23.5265,1.9,0.049,16.341,1.789,0.336,1.14,"EAF",1,8724,"A","BrF","2014-07-10","CN",2010,"2010-10-31",2014,4,1348,2.33333333333333,1.66666666666667,104,0,9311,86,125,2014,58,5344.171896,5344.171896,"Dom",4.45790002828571,0.62624288876886,1794,1586
"1796",5585,5316,3937,9,12,"9_12",23.3145,1.9115,0.005,16.7345,1.812,0.461,0.62,"EAF",1,7952,"A","BrM","2012-06-14","CN",2011,"2011-03-30",2012,1,442,0.333333333333333,0.666666666666667,105,1,4217,75,116,2012,51.2,6475.511094,6475.511094,"Dom",4.47840260407143,-0.734370474369002,1070,915
"1797",5585,4888,4580,9,9,"9_9",23.861,1.9415,0.042,17.435,1.7725,0.344,0.72,"EAF",1,7380,"A","FLOAT","2011-09-15","CN",2011,"2011-03-30",2011,0,169,0.333333333333333,-0.333333333333333,105,1,3665,3,105,2011,2,166285.9377,166285.9377,"Sub",9.22112790171429,-0.472714058380951,1070,915
"1798",5585,4706,4201,9,24,"9_24",23.3675,1.896,0.135,16.381,1.7695,0.072,0.68,"EAF",1,7192,"A","FLOAT","2011-06-27","CN",2011,"2011-03-30",2011,0,89,0.333333333333333,-0.333333333333333,105,1,3526,3,105,2011,2,166285.9377,166285.9377,"Sub",9.22112790171429,-0.577376624776171,1070,915
"1799",5586,5409,4504,9,5,"9_5",23.825,1.955,0.026,16.164,1.7995,0.082,1.41,"EAF",1,8053,"A","BrM","2012-09-25","CN",2010,"2010-11-01",2012,2,694,1.5,0.5,104,1,4346,109,116,2012,76,18052.58652,18052.58652,"Dom",4.47840260407143,1.3327152119366,1585,1433
"1800",5586,4903,4330,9,3,"9_3",23.4415,1.8885,0.025,16.3335,1.7345,0.333,0.76,"EAF",1,7395,"A","BrM","2011-09-26","CN",2010,"2010-11-01",2011,1,329,1.5,-0.5,104,1,3685,79,105,2011,53,77901.164,77901.164,"Dom",9.22112790171429,-0.368051491985731,1585,1433
"1801",5587,4708,4077,9,19,"9_19",23.6875,1.9355,0.019,16.421,1.819,0.034,1.04,"EAF",1,7194,"A","ABX","2011-07-04","CN",2010,"2010-11-07",2011,1,239,1,0,104,1,3533,101,105,2011,69,9671.959799,9671.959799,"Sub",9.22112790171429,0.36458647278081,693,693
"1802",5587,4904,4017,9,16,"9_16",24.014,1.8795,0.092,17.309,1.8035,0.23,0.72,"EAF",1,7396,"A","ABX","2011-09-23","CN",2010,"2010-11-07",2011,1,320,1,0,104,1,3688,101,105,2011,69,9671.959799,9671.959799,"Sub",9.22112790171429,-0.472714058380951,693,693
"1803",5588,5725,4009,9,15,"9_15",23.786,1.963,0.08,17.9935,1.8245,0.177,0.45,"EAF",1,8468,"A","BrM","2013-09-25","CN",2010,"2010-10-31",2013,3,1060,2,1,104,1,4869,41,122,2013,30,18766.66143,18766.66143,"Dom",3.25588827135714,-1.17918638154869,2516,2150
"1804",5588,4709,4534,9,7,"9_7",23.447,1.903,0.016,17.083,1.786,0.012,0.6,"EAF",1,7195,"A","ABX","2011-06-27","CN",2010,"2010-10-31",2011,1,239,2,-1,104,1,3527,3,105,2011,2,166285.9377,166285.9377,"Sub",9.22112790171429,-0.786701757566612,2516,2150
"1805",5588,5283,4084,9,19,"9_19",23.0645,1.9465,0.021,16.5475,1.8055,0.127,0.63,"EAF",1,7916,"A","BrM","2012-06-07","CN",2010,"2010-10-31",2012,2,585,2,0,104,1,4231,41,116,2012,30,12268.89416,12268.89416,"Dom",4.47840260407143,-0.708204832770197,2516,2150
"1806",5589,4710,4058,9,18,"9_18",23.358,1.8895,0.084,18.1255,1.7815,0.217,0.35,"EAF",1,7196,"A","FLOAT","2011-06-27","CN",2010,"2010-10-31",2011,1,239,1,0,104,0,3527,23,105,NA,NA,NA,NA,"Sub",9.22112790171429,-1.44084279753674,2883,2516
"1807",5591,5060,4226,9,25,"9_25",23.0415,2.01,0.027,16.5435,1.8035,0.077,0.5,"EAF",1,7772,"A",NA,"2011-12-13","CN",2010,"2010-11-04",2011,1,404,1,0,104,1,4080,48,110,2011,33.1,NA,NA,NA,2.5821760215,-1.04835817355466,NA,332
"1808",5591,4712,3872,9,1,"9_1",23.512,1.9245,0.044,17.3955,1.7585,0.275,0.45,"EAF",1,7198,"A","BrM","2011-07-01","CN",2010,"2010-11-04",2011,1,239,1,0,104,1,3530,48,105,2011,33.1,19474.74608,19474.74608,"Dom",9.22112790171429,-1.17918638154869,NA,332
"1809",5592,4913,4125,9,20,"9_20",24.5465,1.9135,0.111,17.7235,1.8235,0.067,0.68,"EAF",1,7406,"A","SEEN1","2011-09-20","CN",2010,"2010-10-31",2011,1,324,1,0,104,0,3682,12,105,2011,7,98606.12969,98606.12969,"Sub",9.22112790171429,-0.577376624776171,850,700
"1810",5592,4713,4078,9,19,"9_19",23.3805,1.901,0.043,18.1335,1.7665,0.431,0.32,"EAF",1,7199,"A","SEEN1","2011-06-27","CN",2010,"2010-10-31",2011,1,239,1,0,104,0,3527,2,105,2011,1.1,73533.57595,73533.57595,"Sub",9.22112790171429,-1.51933972233315,850,700
"1811",5593,4714,4098,9,2,"9_2",24.266,1.88,0.16,16.06,1.7905,0.37,1.64,"EAF",1,7200,"A","H","2011-07-05","CN",2010,"2010-11-08",2011,1,239,1,0,104,0,3529,159,105,2011,103.1,21570.50586,21570.50586,"Sub",9.22112790171429,1.93452496870911,1057,692
"1812",5594,5400,4524,9,6,"9_6",23.537,1.904,0.046,17.2,1.783,0.312,0.57,"EAF",1,8043,"A","FLOAT","2012-09-22","CN",2011,"2011-03-08",2012,1,564,0.333333333333333,0.666666666666667,105,1,4387,51,116,2012,35,13995.17363,13995.17363,"Sub",4.47840260407143,-0.865198682363027,572,572
"1813",5594,4715,4037,9,17,"9_17",23.7225,1.9395,0.043,18.04,1.8045,0.292,0.48,"EAF",1,7201,"A","ABX","2011-07-05","CN",2011,"2011-03-08",2011,0,119,0.333333333333333,-0.333333333333333,105,1,3531,100,105,2011,68,11847.20943,11847.20943,"Sub",9.22112790171429,-1.10068945675227,572,572
"1814",5594,4902,4104,9,2,"9_2",24.1415,1.893,0.173,16.642,1.8165,0.012,1.07,"EAF",1,7394,"A","ABX","2011-09-22","CN",2011,"2011-03-08",2011,0,198,0.333333333333333,-0.333333333333333,105,1,3686,100,105,2011,68,11847.20943,11847.20943,"Sub",9.22112790171429,0.443083397577225,572,572
"1815",5595,5654,4149,9,21,"9_21",23.8195,1.959,0.023,18.7955,1.812,0.111,0.32,"EAF",1,8390,"A","BrM","2013-08-02","CN",2011,"2011-03-01",2013,2,885,1.5,0.5,105,1,4768,26,122,2013,20,25776.1046,25776.1046,"Dom",3.25588827135714,-1.51933972233315,3128,2930
"1816",5595,5753,4569,9,8,"9_8",24.336,1.878,0.034,17.685,1.7815,0.012,0.78,"EAF",1,8498,"A","BrM","2013-09-27","CN",2011,"2011-03-01",2013,2,941,1.5,0.5,105,1,4882,26,122,2013,20,25776.1046,25776.1046,"Dom",3.25588827135714,-0.315720208788121,3128,2930
"1817",5595,5211,4248,9,26,"9_26",23.698,1.887,0.002,17.112,1.8145,0.388,0.48,"EAF",1,7835,"A","H","2012-02-12","CN",2011,"2011-03-01",2012,1,348,1.5,-0.5,105,1,4133,112,112,NA,NA,NA,NA,"Sub",NA,-1.10068945675227,3128,2930
"1818",5595,4716,4099,9,2,"9_2",23.5045,1.9295,0.063,16.228,1.8335,0.484,0.92,"EAF",1,7202,"A","H","2011-06-28","CN",2011,"2011-03-01",2011,0,119,1.5,-1.5,105,1,3536,477,105,2011,131,21921.25621,21921.25621,"Sub",9.22112790171429,0.0505987735951495,3128,2930
"1819",5595,5280,4131,9,20,"9_20",23.4035,1.907,0.033,15.811,1.839,0.182,1.03,"EAF",1,7913,"A","BrM","2012-06-06","CN",2011,"2011-03-01",2012,1,463,1.5,-0.5,105,1,4181,26,116,2012,20,20156.78588,20156.78588,"Dom",4.47840260407143,0.338420831182005,3128,2930
