"";"BirdID";"NestWatchID";"Behaviour";"NestID";"LayDateEarliest";"LayDateLatest";"HatchDateEarliest";"HatchDateLatest";"WatchDate";"BreedGroupID";"ClutchSize";"BroodSize";"ObsDuration";"StartTime";"StatusID";"Status";"Observer";"year";"nrfeeding";"prate";"birthyear";"birthday";"age";"age_years";"age_days";"FieldPeriodID";"TerritoryID";"PeriodStart";"PeriodEnd";"PeriodYear";"groupsize";"nr_helpers";"Island";"Year";"TerritoryNumber";"TQ";"TQcorrected";"prate_z";"lifespan";"lifespan_yrs";"AveAge";"WithinAge";"newstat";"occasionyear";"avg_invert";"SexEstimate";"WatchType";"newlifespan"
"1367";5644;1481;FALSE;3103;"2014-07-18";"2014-07-23";"2014-08-05";"2014-08-09";"2014-08-18";6690;1;1;60;"11:28:00";23540;"H";"MB";2014;8;0,133333333333333;2011;"2011-05-02";3;3;1204;125;128;"2014-06-16";"2014-10-04";2014;6;2;"CN";2014;87,1;36013,04347;36013,04347;0,154853061378802;NA;NA;4,69230769230769;-1,69230769230769;"Sub";2014;4,45790002828571;0;"F";4153
"1368";5644;1610;FALSE;3607;"2015-08-17";"2015-08-19";"2015-09-02";"2015-09-04";"2015-09-04";7115;1;1;60;"09:46:00";25021;"BrF";"KLB";2015;3;0,05;2011;"2011-05-02";4;4;1586;142;128;"2015-06-22";"2015-09-29";2015;7;1;"CN";2015;87,1;21086,79444;21086,79444;-0,984630675080341;NA;NA;4,69230769230769;-0,692307692307693;"Dom";2015;4,85534727157143;0;"FI";4153
"1369";5644;2585;FALSE;5136;"2018-06-10";"2018-06-18";"2018-06-29";"2018-07-04";"2018-07-08";7997;1;1;60;"15:40:00";31403;"BrF";"CD";2018;4;0,0666666666666667;2011;"2011-05-02";7;7;2624;167;128;"2018-06-19";"2018-09-22";2018;5;1;"CN";2018;87,1;19708,39647;19708,39647;-0,756733927788511;NA;NA;4,69230769230769;2,30769230769231;"Dom";2018;3,42862364764286;0;"F";4153
"1370";5657;2461;FALSE;4889;"2016-08-06";"2016-08-08";"2016-08-24";"2016-08-24";"2016-08-24";7535;1;1;60;"15:42:00";29223;"BrF";"SRP";2016;1;0,0166666666666667;2011;"2011-08-23";5;5;1828;159;15;"2016-06-23";"2016-09-19";2016;3;0;"CN";2016;10;47845,88295;47845,88295;-1,440424169664;NA;NA;4,5;0,5;"Dom";2016;4,21428620221429;0;"FI";3691
"1371";5657;1543;FALSE;3478;"2015-07-19";"2015-07-19";"2015-08-05";"2015-08-05";"2015-08-06";7057;1;1;60;"14:09:00";24729;"BrF";"KLB";2015;6;0,1;2011;"2011-08-23";4;4;1444;142;15;"2015-06-22";"2015-09-29";2015;5;1;"CN";2015;10;50123,63016;50123,63016;-0,300940433204852;NA;NA;4,5;-0,5;"Dom";2015;4,85534727157143;0;"FI";3691
"1372";5657;1459;FALSE;3156;"2014-07-31";"2014-07-31";"2014-08-16";"2014-08-16";"2014-08-26";6735;2;2;60;"08:30:00";23291;"BrF";"MB";2014;13;0,216666666666667;2011;"2011-08-23";3;3;1099;125;15;"2014-06-16";"2014-10-04";2014;7;1;"CN";2014;10;56384,0242;56384,0242;1,29433679783796;NA;NA;4,5;-1,5;"Dom";2014;4,45790002828571;0;"F";3691
"1373";5657;1384;FALSE;3156;"2014-07-31";"2014-07-31";"2014-08-16";"2014-08-16";"2014-08-24";6735;2;2;61;"07:38:00";23291;"BrF";"MB";2014;7;0,114754098360656;2011;"2011-08-23";3;3;1097;125;15;"2014-06-16";"2014-10-04";2014;7;1;"CN";2014;10;56384,0242;56384,0242;-0,099195771667819;NA;NA;4,5;-1,5;"Dom";2014;4,45790002828571;0;"F";3691
"1374";5657;1597;FALSE;3478;"2015-07-19";"2015-07-19";"2015-08-05";"2015-08-05";"2015-08-12";7057;1;1;60;"10:33:00";24729;"BrF";"KLB";2015;8;0,133333333333333;2011;"2011-08-23";4;4;1450;142;15;"2015-06-22";"2015-09-29";2015;5;1;"CN";2015;10;50123,63016;50123,63016;0,154853061378802;NA;NA;4,5;-0,5;"Dom";2015;4,85534727157143;0;"F";3691
"1375";5657;1106;FALSE;2731;"2013-08-01";"2013-08-04";"2013-08-19";"2013-08-22";"2013-08-23";6115;2;2;60;"07:17:00";21447;"BrF";"HE";2013;4;0,0666666666666667;2011;"2011-08-23";2;2;731;122;15;"2013-06-18";"2013-09-30";2013;3;0;"CN";2013;10;33576,24416;33576,24416;-0,756733927788511;NA;NA;4,5;-2,5;"Dom";2013;3,25588827135714;0;"FI";3691
"1376";5657;2697;FALSE;5344;"2019-08-13";"2019-08-16";"2019-08-31";"2019-09-03";"2019-09-06";8199;1;1;60;"13:38:00";32607;"BrF";"CBC";2019;2;0,0333333333333333;2011;"2011-08-23";8;8;2936;173;15;"2019-06-10";"2019-09-23";2019;3;1;"CN";2019;10;11573,20221;11573,20221;-1,21252742237217;NA;NA;4,5;3,5;"Dom";2019;4,917540181;0;"FI";3691
"1377";5657;2475;FALSE;4889;"2016-08-06";"2016-08-08";"2016-08-24";"2016-08-24";"2016-08-31";7535;1;1;60;"15:27:00";29223;"BrF";"SRP";2016;11;0,183333333333333;2011;"2011-08-23";5;5;1835;159;15;"2016-06-23";"2016-09-19";2016;3;0;"CN";2016;10;47845,88295;47845,88295;0,838543303254291;NA;NA;4,5;0,5;"Dom";2016;4,21428620221429;0;"FI";3691
"1378";5657;2701;FALSE;5344;"2019-08-13";"2019-08-16";"2019-08-31";"2019-09-03";"2019-09-15";8199;1;1;60;"13:30:00";32607;"BrF";"CBC";2019;9;0,15;2011;"2011-08-23";8;8;2945;173;15;"2019-06-10";"2019-09-23";2019;3;1;"CN";2019;10;11573,20221;11573,20221;0,382749808670636;NA;NA;4,5;3,5;"Dom";2019;4,917540181;0;"F";3691
"1379";5657;1379;FALSE;3156;"2014-07-31";"2014-07-31";"2014-08-16";"2014-08-16";"2014-08-17";6735;2;2;60;"13:09:00";23291;"BrF";"MB";2014;4;0,0666666666666667;2011;"2011-08-23";3;3;1090;125;15;"2014-06-16";"2014-10-04";2014;7;1;"CN";2014;10;56384,0242;56384,0242;-0,756733927788511;NA;NA;4,5;-1,5;"Dom";2014;4,45790002828571;0;"FI";3691
"1380";5679;1507;FALSE;3203;"2014-08-17";"2014-08-17";"2014-09-04";"2014-09-04";"2014-09-08";6738;1;1;60;"11:12:00";23335;"BrM";"MB";2014;8;0,133333333333333;2011;"2011-01-16";3;3;1331;125;36;"2014-06-16";"2014-10-04";2014;5;1;"CN";2014;26,5;14345,4438;14345,4438;0,154853061378802;NA;NA;3;0;"Dom";2014;4,45790002828571;1;"FI";3172
"1381";5683;1144;FALSE;2759;"2013-08-21";"2013-08-28";"2013-09-06";"2013-09-06";"2013-09-05";6141;1;1;60;"09:50:00";21704;"BrF";"HE";2013;3;0,05;2010;"2010-09-18";3;3;1083;122;478;"2013-06-18";"2013-09-30";2013;5;0;"CN";2013;127;38704,21622;38704,21622;-0,984630675080341;NA;NA;3;0;"Dom";2013;3,25588827135714;0;"F";4199
"1382";5748;1503;FALSE;3195;"2014-08-05";"2014-08-10";"2014-08-23";"2014-08-26";"2014-09-03";6673;1;1;60;"14:33:00";23371;"H";"MB";2014;5;0,0833333333333333;2011;"2011-08-02";3;3;1128;125;50;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;34,5;8650,364626;8650,364626;-0,528837180496682;1519;4,16164383561644;3;0;"Sub";2014;4,45790002828571;0;"FI";1311
"1383";5748;1462;FALSE;3195;"2014-08-05";"2014-08-10";"2014-08-23";"2014-08-26";"2014-08-28";6673;1;1;60;"15:28:00";23371;"H";"MB";2014;4;0,0666666666666667;2011;"2011-08-02";3;3;1122;125;50;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;34,5;8650,364626;8650,364626;-0,756733927788511;1519;4,16164383561644;3;0;"Sub";2014;4,45790002828571;0;"FI";1311
"1384";5749;2450;FALSE;4851;"2016-07-30";"2016-08-06";"2016-08-18";"2016-08-22";"2016-08-23";7557;1;1;60;"14:16:00";29433;"BrF";"SRP";2016;4;0,0666666666666667;2011;"2011-08-01";5;5;1849;159;123;"2016-06-23";"2016-09-19";2016;3;1;"CN";2016;84;18584,44239;18584,44239;-0,756733927788511;2609;7,14794520547945;4,33333333333333;0,666666666666667;"Dom";2016;4,21428620221429;0;"FI";2417
"1385";5749;1498;FALSE;3135;"2014-08-06";"2014-08-08";"2014-08-22";"2014-08-24";"2014-08-29";6718;1;1;60;"14:01:00";23523;"BrF";"MB";2014;9;0,15;2011;"2011-08-01";3;3;1124;125;123;"2014-06-16";"2014-10-04";2014;3;0;"CN";2014;84;5326,195594;5326,195594;0,382749808670636;2609;7,14794520547945;4,33333333333333;-1,33333333333333;"Dom";2014;4,45790002828571;0;"F";2417
"1386";5749;2469;FALSE;4851;"2016-07-30";"2016-08-06";"2016-08-18";"2016-08-22";"2016-08-28";7557;1;1;60;"14:12:00";29433;"BrF";"SRP";2016;5;0,0833333333333333;2011;"2011-08-01";5;5;1854;159;123;"2016-06-23";"2016-09-19";2016;3;1;"CN";2016;84;18584,44239;18584,44239;-0,528837180496682;2609;7,14794520547945;4,33333333333333;0,666666666666667;"Dom";2016;4,21428620221429;0;"F";2417
"1387";5750;1457;FALSE;3111;"2014-07-18";"2014-07-19";"2014-08-03";"2014-08-04";"2014-08-25";6698;1;1;60;"11:15:00";23321;"BrF";"MB";2014;14;0,233333333333333;2011;"2011-08-01";3;3;1120;125;30;"2014-06-16";"2014-10-04";2014;3;0;"CN";2014;23;9314,796296;9314,796296;1,52223354512978;1876;5,13972602739726;3;0;"Dom";2014;4,45790002828571;0;"FL";1520
"1388";5764;1387;FALSE;3160;"2014-07-31";"2014-07-31";"2014-08-16";"2014-08-17";"2014-08-25";6729;1;1;60;"09:40:00";23367;"BrM";"MB";2014;9;0,15;2011;"2011-10-28";3;3;1032;125;48;"2014-06-16";"2014-10-04";2014;3;0;"CN";2014;33,1;23519,05109;23519,05109;0,382749808670636;1432;3,92328767123288;2,5;0,5;"Dom";2014;4,45790002828571;1;"FI";1224
"1389";5764;1451;FALSE;3160;"2014-07-31";"2014-07-31";"2014-08-16";"2014-08-17";"2014-08-19";6729;1;1;60;"15:04:00";23367;"BrM";"MB";2014;10;0,166666666666667;2011;"2011-10-28";3;3;1026;125;48;"2014-06-16";"2014-10-04";2014;3;0;"CN";2014;33,1;23519,05109;23519,05109;0,61064655596247;1432;3,92328767123288;2,5;0,5;"Dom";2014;4,45790002828571;1;"F";1224
"1390";5764;1122;FALSE;2745;"2013-07-26";"2013-08-05";"2013-08-14";"2013-08-22";"2013-08-29";6133;1;1;60;"10:28:00";21504;"BrM";"HE";2013;4;0,0666666666666667;2011;"2011-10-28";2;2;671;122;48;"2013-06-18";"2013-09-30";2013;4;0;"CN";2013;33,1;40408,58072;40408,58072;-0,756733927788511;1432;3,92328767123288;2,5;-0,5;"Dom";2013;3,25588827135714;1;"F";1224
"1391";5764;1152;FALSE;2745;"2013-07-26";"2013-08-05";"2013-08-14";"2013-08-22";"2013-09-16";6133;1;1;62;"11:35:00";21504;"BrM";"HE";2013;4;0,0645161290322581;2011;"2011-10-28";2;2;689;122;48;"2013-06-18";"2013-09-30";2013;4;0;"CN";2013;33,1;40408,58072;40408,58072;-0,786139959697134;1432;3,92328767123288;2,5;-0,5;"Dom";2013;3,25588827135714;1;"FL";1224
"1392";5766;1154;FALSE;2763;"2013-06-26";"2013-07-28";"2013-07-12";"2013-08-14";"2013-09-11";6147;1;1;60;"11:00:00";21481;"BrF";"HE";2013;8;0,133333333333333;2011;"2011-09-30";2;2;712;122;39;"2013-06-18";"2013-09-30";2013;4;0;"CN";2013;28,1;12129,81491;12129,81491;0,154853061378802;1460;4;2,75;-0,75;"Dom";2013;3,25588827135714;0;"FL";1252
"1393";5766;1373;FALSE;3112;"2014-07-25";"2014-07-29";"2014-08-12";"2014-08-14";"2014-08-21";6699;1;1;60;"07:49:00";23342;"BrF";"MB";2014;8;0,133333333333333;2011;"2011-09-30";3;3;1056;125;39;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;28,1;11329,78559;11329,78559;0,154853061378802;1460;4;2,75;0,25;"Dom";2014;4,45790002828571;0;"F";1252
"1394";5766;1445;FALSE;3112;"2014-07-25";"2014-07-29";"2014-08-12";"2014-08-14";"2014-08-15";6699;1;1;60;"11:05:00";23342;"BrF";"MB";2014;6;0,1;2011;"2011-09-30";3;3;1050;125;39;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;28,1;11329,78559;11329,78559;-0,300940433204852;1460;4;2,75;0,25;"Dom";2014;4,45790002828571;0;"FI";1252
"1395";5766;1494;FALSE;3112;"2014-07-25";"2014-07-29";"2014-08-12";"2014-08-14";"2014-08-26";6699;1;1;60;"14:50:00";23342;"BrF";"MB";2014;6;0,1;2011;"2011-09-30";3;3;1061;125;39;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;28,1;11329,78559;11329,78559;-0,300940433204852;1460;4;2,75;0,25;"Dom";2014;4,45790002828571;0;"FI";1252
"1396";5769;1507;FALSE;3203;"2014-08-17";"2014-08-17";"2014-09-04";"2014-09-04";"2014-09-08";6738;1;1;60;"11:12:00";23334;"BrF";"MB";2014;7;0,116666666666667;2011;"2011-10-01";3;3;1073;125;36;"2014-06-16";"2014-10-04";2014;5;1;"CN";2014;26,5;14345,4438;14345,4438;-0,0730436859130179;1251;3,42739726027397;3;0;"Dom";2014;4,45790002828571;0;"FI";1251
"1397";5774;1144;FALSE;2759;"2013-08-21";"2013-08-28";"2013-09-06";"2013-09-06";"2013-09-05";6141;1;1;60;"09:50:00";21705;"BrM";"HE";2013;3;0,05;2011;"2011-11-09";2;2;666;122;478;"2013-06-18";"2013-09-30";2013;5;0;"CN";2013;127;38704,21622;38704,21622;-0,984630675080341;1420;3,89041095890411;2;0;"Dom";2013;3,25588827135714;1;"F";1212
"1398";5775;1119;FALSE;2730;"2013-08-13";"2013-08-17";"2013-08-29";"2013-08-29";"2013-08-29";6114;1;1;60;"06:55:00";21445;"BrM";"HE";2013;6;0,1;2011;"2011-11-09";2;2;659;122;14;"2013-06-18";"2013-09-30";2013;4;0;"CN";2013;9;23202,81407;23202,81407;-0,300940433204852;1212;3,32054794520548;2;0;"Dom";2013;3,25588827135714;1;"FI";1212
"1399";5776;1615;FALSE;3650;"2015-08-19";"2015-08-23";"2015-09-06";"2015-09-08";"2015-09-11";7124;1;1;60;"14:54:00";24830;"BrM";"KLB";2015;6;0,1;2011;"2011-06-13";4;4;1551;142;55;"2015-06-22";"2015-09-29";2015;3;0;"CN";2015;39;40915,6145;40915,6145;-0,300940433204852;NA;NA;4;0;"Dom";2015;4,85534727157143;1;"FI";3199
"1400";5776;1488;FALSE;3126;"2014-08-03";"2014-08-06";"2014-08-20";"2014-08-22";"2014-08-24";6710;1;1;60;"09:49:00";23381;"BrM";"MB";2014;3;0,05;2011;"2011-06-13";3;3;1168;125;55;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;39;22336,21385;22336,21385;-0,984630675080341;NA;NA;4;-1;"Dom";2014;4,45790002828571;1;"FI";3199
"1401";5776;2448;FALSE;4879;"2016-07-26";"2016-07-30";"2016-08-14";"2016-08-15";"2016-08-22";7607;1;1;60;"14:21:00";29301;"BrM";"SRP";2016;10;0,166666666666667;2011;"2011-06-13";5;5;1897;159;55;"2016-06-23";"2016-09-19";2016;3;1;"CN";2016;39;14119,96036;14119,96036;0,61064655596247;NA;NA;4;1;"Dom";2016;4,21428620221429;1;"F";3199
"1402";5776;2439;FALSE;4879;"2016-07-26";"2016-07-30";"2016-08-14";"2016-08-15";"2016-08-16";7607;1;1;60;"16:02:00";29301;"BrM";"SRP";2016;8;0,133333333333333;2011;"2011-06-13";5;5;1891;159;55;"2016-06-23";"2016-09-19";2016;3;1;"CN";2016;39;14119,96036;14119,96036;0,154853061378802;NA;NA;4;1;"Dom";2016;4,21428620221429;1;"FI";3199
"1403";5776;1463;FALSE;3126;"2014-08-03";"2014-08-06";"2014-08-20";"2014-08-22";"2014-08-29";6710;1;1;60;"07:52:00";23381;"BrM";"MB";2014;8;0,133333333333333;2011;"2011-06-13";3;3;1173;125;55;"2014-06-16";"2014-10-04";2014;4;1;"CN";2014;39;22336,21385;22336,21385;0,154853061378802;NA;NA;4;-1;"Dom";2014;4,45790002828571;1;"F";3199
"1404";5780;1116;FALSE;2728;"2013-08-08";"2013-08-10";"2013-08-25";"2013-08-25";"2013-08-26";6112;1;1;60;"09:00:00";21432;"BrM";"HE";2013;8;0,133333333333333;2011;"2011-12-11";2;2;624;122;9;"2013-06-18";"2013-09-30";2013;5;1;"CN";2013;6;40174,3901;40174,3901;0,154853061378802;1180;3,23287671232877;2,66666666666667;-0,666666666666667;"Dom";2013;3,25588827135714;1;"F";1180
"1405";5780;1246;FALSE;2859;"2014-01-22";"2014-01-23";"2014-02-09";"2014-02-10";"2014-02-15";6449;1;1;60;"10:02:00";22685;"BrM";"HE";2014;1;0,0166666666666667;2011;"2011-12-11";3;3;797;124;9;"2014-01-19";"2014-03-04";2014;3;0;"CN";2014;6;38118,07501;38118,07501;-1,440424169664;1180;3,23287671232877;2,66666666666667;0,333333333333333;"Dom";2014;6,32106875521429;1;"F";1180
"1406";5780;1343;FALSE;3079;"2014-06-02";"2014-06-08";"2014-06-20";"2014-06-20";"2014-07-14";6667;1;1;60;"12:05:00";23277;"BrM";"MB";2014;12;0,2;2011;"2011-12-11";3;3;946;125;9;"2014-06-16";"2014-10-04";2014;4;0;"CN";2014;6;17927,12248;17927,12248;1,06644005054613;1180;3,23287671232877;2,66666666666667;0,333333333333333;"Dom";2014;4,45790002828571;1;"FL";1180
"1407";5783;1034;FALSE;2617;"2012-07-23";"2012-07-28";"2012-08-10";"2012-08-13";"2012-08-19";5346;1;1;60;"10:50:00";19889;"TBRM";"SAK";2012;10;0,166666666666667;2011;"2011-10-19";1;1;305;116;127;"2012-06-04";"2012-09-30";2012;4;1;"CN";2012;87;8418,940518;8418,940518;0,61064655596247;867;2,37534246575342;1;0;"Sub";2012;4,47840260407143;1;"FI";712
"1408";5820;1242;FALSE;2812;"2014-01-22";"2014-01-28";"2014-02-10";"2014-02-13";"2014-02-13";6411;1;1;60;"08:15:00";22891;"BrM";"HE";2014;8;0,133333333333333;2012;"2012-03-01";2;2;714;124;112;"2014-01-19";"2014-03-04";2014;3;1;"CN";2014;78;21388,76455;21388,76455;0,154853061378802;2029;5,55890410958904;2,4;-0,4;"Dom";2014;6,32106875521429;1;"FI";2029
"1409";5820;1553;FALSE;3554;"2015-07-29";"2015-07-29";"2015-08-15";"2015-08-15";"2015-08-16";7053;1;1;60;"11:05:00";24982;"BrM";"KLB";2015;7;0,116666666666667;2012;"2012-03-01";3;3;1263;142;112;"2015-06-22";"2015-09-29";2015;8;0;"CN";2015;78;6522,445852;6522,445852;-0,0730436859130179;2029;5,55890410958904;2,4;0,6;"Dom";2015;4,85534727157143;1;"FI";2029
"1410";5820;1157;FALSE;2750;"2013-08-14";"2013-08-16";"2013-08-31";"2013-09-02";"2013-09-16";6128;1;1;60;"11:59:00";21618;"BrM";"HE";2013;14;0,233333333333333;2012;"2012-03-01";1;1;564;122;112;"2013-06-18";"2013-09-30";2013;4;0;"CN";2013;78;25237,61833;25237,61833;1,52223354512978;2029;5,55890410958904;2,4;-1,4;"Dom";2013;3,25588827135714;1;"FL";2029
"1411";5820;1400;FALSE;3151;"2014-08-05";"2014-08-05";"2014-08-23";"2014-08-23";"2014-08-26";6730;1;1;60;"14:05:00";23513;"BrM";"MB";2014;3;0,05;2012;"2012-03-01";2;2;908;125;112;"2014-06-16";"2014-10-04";2014;6;1;"CN";2014;78;6565,393165;6565,393165;-0,984630675080341;2029;5,55890410958904;2,4;-0,4;"Dom";2014;4,45790002828571;1;"F";2029
"1412";5820;1253;FALSE;2812;"2014-01-22";"2014-01-28";"2014-02-10";"2014-02-13";"2014-02-21";6411;1;1;60;"09:05:00";22891;"BrM";"HE";2014;7;0,116666666666667;2012;"2012-03-01";2;2;722;124;112;"2014-01-19";"2014-03-04";2014;3;1;"CN";2014;78;21388,76455;21388,76455;-0,0730436859130179;2029;5,55890410958904;2,4;-0,4;"Dom";2014;6,32106875521429;1;"FI";2029
"1413";5820;2458;FALSE;4812;"2016-07-28";"2016-07-30";"2016-08-13";"2016-08-15";"2016-08-24";7556;1;1;60;"11:25:00";29425;"BrM";"SRP";2016;5;0,0833333333333333;2012;"2012-03-01";4;4;1637;159;112;"2016-06-23";"2016-09-19";2016;6;1;"CN";2016;78;11782,47036;11782,47036;-0,528837180496682;2029;5,55890410958904;2,4;1,6;"Dom";2016;4,21428620221429;1;"F";2029
"1414";5820;1466;FALSE;3151;"2014-08-05";"2014-08-05";"2014-08-23";"2014-08-23";"2014-09-01";6730;1;1;60;"14:19:00";23513;"BrM";"MB";2014;7;0,116666666666667;2012;"2012-03-01";2;2;914;125;112;"2014-06-16";"2014-10-04";2014;6;1;"CN";2014;78;6565,393165;6565,393165;-0,0730436859130179;2029;5,55890410958904;2,4;-0,4;"Dom";2014;4,45790002828571;1;"F";2029
"1415";5820;2440;FALSE;4812;"2016-07-28";"2016-07-30";"2016-08-13";"2016-08-15";"2016-08-17";7556;1;1;60;"10:55:00";29425;"BrM";"SRP";2016;8;0,133333333333333;2012;"2012-03-01";4;4;1630;159;112;"2016-06-23";"2016-09-19";2016;6;1;"CN";2016;78;11782,47036;11782,47036;0,154853061378802;2029;5,55890410958904;2,4;1,6;"Dom";2016;4,21428620221429;1;"FI";2029
"1416";5820;1146;FALSE;2750;"2013-08-14";"2013-08-16";"2013-08-31";"2013-09-02";"2013-09-09";6128;1;1;60;"07:05:00";21618;"BrM";"HE";2013;5;0,0833333333333333;2012;"2012-03-01";1;1;557;122;112;"2013-06-18";"2013-09-30";2013;4;0;"CN";2013;78;25237,61833;25237,61833;-0,528837180496682;2029;5,55890410958904;2,4;-1,4;"Dom";2013;3,25588827135714;1;"F";2029
"1417";5820;1559;FALSE;3554;"2015-07-29";"2015-07-29";"2015-08-15";"2015-08-15";"2015-08-23";7053;1;1;60;"10:12:00";24982;"BrM";"KLB";2015;6;0,1;2012;"2012-03-01";3;3;1270;142;112;"2015-06-22";"2015-09-29";2015;8;0;"CN";2015;78;6522,445852;6522,445852;-0,300940433204852;2029;5,55890410958904;2,4;0,6;"Dom";2015;4,85534727157143;1;"F";2029
"1418";5821;2598;FALSE;5164;"2018-05-19";"2018-06-01";"2018-06-07";"2018-06-18";"2018-06-25";8023;1;1;60;"11:36:00";31454;"BrM";"CD";2018;7;0,116666666666667;2012;"2012-03-03";6;6;2305;167;169;"2018-06-19";"2018-09-22";2018;5;0;"CN";2018;112;20983,13536;20983,13536;-0,0730436859130179;NA;NA;6;0;"Dom";2018;3,42862364764286;1;"F";2760
"1419";5822;2495;FALSE;4805;"2016-07-24";"2016-07-26";"2016-08-09";"2016-08-12";"2016-08-12";7550;2;2;60;"14:20:00";29374;"BrM";"SRP";2016;8;0,133333333333333;2012;"2012-05-02";4;4;1563;159;83;"2016-06-23";"2016-09-19";2016;4;0;"CN";2016;56;7646,255747;7646,255747;0,154853061378802;2700;7,3972602739726;4;0;"Dom";2016;4,21428620221429;1;"FI";2502
"1420";5822;2454;FALSE;4805;"2016-07-24";"2016-07-26";"2016-08-09";"2016-08-12";"2016-08-21";7550;2;2;60;"11:23:00";29374;"BrM";"SRP";2016;5;0,0833333333333333;2012;"2012-05-02";4;4;1572;159;83;"2016-06-23";"2016-09-19";2016;4;0;"CN";2016;56;7646,255747;7646,255747;-0,528837180496682;2700;7,3972602739726;4;0;"Dom";2016;4,21428620221429;1;"F";2502
"1421";5822;1236;FALSE;2848;"2014-01-06";"2014-01-14";"2014-01-25";"2014-01-31";"2014-02-12";6443;1;1;60;"08:20:00";22832;"BrM";"HE";2014;5;0,0833333333333333;2012;"2012-05-02";2;2;651;124;83;"2014-01-19";"2014-03-04";2014;4;0;"CN";2014;56;23026,34977;23026,34977;-0,528837180496682;2700;7,3972602739726;4;-2;"Dom";2014;6,32106875521429;1;"F";2502
"1422";5822;2500;FALSE;4919;"2017-06-17";"2017-06-26";"2017-07-05";"2017-07-13";"2017-07-13";7746;1;1;60;"15:04:00";30205;"BrM";"CBC";2017;8;0,133333333333333;2012;"2012-05-02";5;5;1898;164;83;"2017-06-21";"2017-09-20";2017;8;0;"CN";2017;56;74000,12913;74000,12913;0,154853061378802;2700;7,3972602739726;4;1;"Dom";2017;11,6117696285;1;"FI";2502
"1423";5822;2515;FALSE;4919;"2017-06-17";"2017-06-26";"2017-07-05";"2017-07-13";"2017-07-21";7746;1;1;60;"14:55:00";30205;"BrM";"CBC";2017;12;0,2;2012;"2012-05-02";5;5;1906;164;83;"2017-06-21";"2017-09-20";2017;8;0;"CN";2017;56;74000,12913;74000,12913;1,06644005054613;2700;7,3972602739726;4;1;"Dom";2017;11,6117696285;1;"F";2502
"1424";5825;1613;FALSE;3545;"2015-08-03";"2015-08-10";"2015-08-21";"2015-08-30";"2015-09-09";7113;1;1;60;"09:27:00";25084;"BrF";"KLB";2015;9;0,15;2012;"2012-02-15";3;3;1302;142;168;"2015-06-22";"2015-09-29";2015;6;0;"CN";2015;111;18815,79577;18815,79577;0,382749808670636;1678;4,5972602739726;2,5;0,5;"Dom";2015;4,85534727157143;0;"F";1484
"1425";5825;1468;FALSE;3183;"2014-08-09";"2014-08-09";"2014-08-27";"2014-08-28";"2014-09-02";6750;1;1;60;"10:53:00";23328;"BrF";"MB";2014;17;0,283333333333333;2012;"2012-02-15";2;2;930;125;33;"2014-06-16";"2014-10-04";2014;3;0;"CN";2014;25;5125,558699;5125,558699;2,20592378700527;1678;4,5972602739726;2,5;-0,5;"Dom";2014;4,45790002828571;0;"FI";1484
"1426";5828;1040;FALSE;2580;"2012-07-29";"2012-07-29";"2012-08-14";"2012-08-15";"2012-08-20";5313;1;1;60;"07:38:00";19687;"BrM";"SAK";2012;6;0,1;2011;"2011-10-16";1;1;309;116;3;"2012-06-04";"2012-09-30";2012;6;1;"CN";2012;2;17139,22992;17139,22992;-0,300940433204852;870;2,38356164383562;1;0;"Dom";2012;4,47840260407143;1;"FI";715
"1427";5828;1048;FALSE;2580;"2012-07-29";"2012-07-29";"2012-08-14";"2012-08-15";"2012-08-27";5313;1;1;60;"15:01:00";19687;"BrM";"SAK";2012;3;0,05;2011;"2011-10-16";1;1;316;116;3;"2012-06-04";"2012-09-30";2012;6;1;"CN";2012;2;17139,22992;17139,22992;-0,984630675080341;870;2,38356164383562;1;0;"Dom";2012;4,47840260407143;1;"F";715
"1428";5829;2467;FALSE;4784;"2016-07-23";"2016-07-23";"2016-08-10";"2016-08-13";"2016-08-27";7531;1;1;60;"14:09:00";29206;"BrM";"SRP";2016;1;0,0166666666666667;2012;"2012-04-13";4;4;1597;159;3;"2016-06-23";"2016-09-19";2016;4;0;"CN";2016;2;44368,04604;44368,04604;-1,440424169664;NA;NA;3,33333333333333;0,666666666666667;"Dom";2016;4,21428620221429;1;"F";3457
"1429";5829;1455;FALSE;3215;"2014-08-03";"2014-08-10";"2014-08-20";"2014-08-22";"2014-08-24";6662;1;1;60;"10:42:00";23269;"BrM";"MB";2014;8;0,133333333333333;2012;"2012-04-13";2;2;863;125;3;"2014-06-16";"2014-10-04";2014;6;1;"CN";2014;2;37213,31003;37213,31003;0,154853061378802;NA;NA;3,33333333333333;-1,33333333333333;"Dom";2014;4,45790002828571;1;"FI";3457
