"","BirdID","birthyear","FieldPeriodID","OccasionID","OccasionDate","Island","CatchID","TerritoryID","Resident","CatchTime","BodyMass","RightTarsus","LeftTarsus","WingLength","HeadBill","BillLength","BillHeight","CloacaWidth","CloacaHeight","FeatherMites","FatScore","occasionyear","birthday","age_date","age_year","Observer","ExactDate","Status","lifespan","TerritoryNumber","TQ","TQcorrected","SexEstimate","catch_time","CatchTime_mins","avg_invert","newstat","newlifespan","BodyMass_z","WingLength_z","RightTarsus_z"
"3186",6047,2013,125,9445,"2014-09-18","CN",8828,3,"N"," 09:32:00",15.5,25.7999992370605,NA,68.5,36.7999992370605,NA,NA,2.98000001907349,1.79999995231628,1,1,2014,"2013-07-17",428,1,"KLB",1,"ABX",804,2,37213.31003,37213.31003,1,"09:32:00",572,4.45790002828571,"Sub",596,-0.0935029685881728,0.542662522571652,0.556206977285591
"3187",6047,2013,139,10880,"2015-02-12","CN",8963,20,"N"," 11:05:00",15.6000003814697,25.6000003814697,NA,68,36.4000015258789,NA,NA,2.59999990463257,3,0,3,2015,"2013-07-17",575,2,"MB",1,"ABX",804,15,8844.893036,8844.893036,1,"11:05:00",665,3.03440265878571,"Sub",596,-0.0102228562105927,0.30752132736197,0.36876490560603
"3188",6048,2013,124,5263,"2014-01-31","CN",8510,129,NA," 10:51:00",13.8999996185303,24.3999996185303,NA,64,35,NA,NA,2.4300000667572,2.0699999332428,2,1,2014,"2013-01-22",374,1,"FG",1,"SEEN2",NA,88,38948.573,38948.573,0,"10:51:00",651,6.32106875521429,"Sub",2610,-1.42598000132171,-1.57360823431549,-0.755894674859912
"3189",6048,2013,139,10876,"2015-02-08","CN",8950,59,"Y"," 10:40:00",14.8000001907349,24.3999996185303,NA,63,34.9000015258789,NA,NA,1.89999997615814,1.5,2,1,2015,"2013-01-22",747,2,"MB",1,"BrF",NA,42,49216.30459,49216.30459,0,"10:40:00",640,3.03440265878571,"Dom",2610,-0.67646137257732,-2.04389062473486,-0.755894674859912
"3190",6049,2013,125,9263,"2014-06-22","CN",8630,112,"Y"," 12:25:00",15.3999996185303,26.7999992370605,NA,69,36.4000015258789,NA,NA,3.59999990463257,2.40000009536743,2,1,2014,"2013-07-21",336,1,"SAK",1,"AB",800,78,6565.393165,6565.393165,1,"12:25:00",745,4.45790002828571,"Sub",592,-0.176783080965753,0.777803717781335,1.49342269847487
"3191",6049,2013,125,9462,"2014-09-11","CN",8870,80,"N"," 11:56:00",17,25.2999992370605,NA,70,35.7000007629395,NA,NA,2.26999998092651,1.42999994754791,1,2,2014,"2013-07-21",417,1,"KLB",1,"AB",800,53.1,10442.64663,10442.64663,1,"11:56:00",716,4.45790002828571,"Sub",592,1.15569395176779,1.2480861082007,0.0875991166909504
"3192",6051,2013,125,9467,"2014-09-28","CN",8894,128,"Y"," 09:16:00",16.2999992370605,25.8999996185303,NA,67,37.0999984741211,NA,NA,2.78999996185303,1.75,1,1,2014,"2013-07-29",426,1,"SAK",1,"H",792,87.1,36013.04347,36013.04347,1,"09:16:00",556,4.45790002828571,"Sub",584,0.572734753560556,-0.162761063057395,0.649928906924011
"3193",6061,2013,124,5260,"2014-01-29","CN",8508,100,NA," 09:39:00",14.6000003814697,24.5,NA,61.5,36.0999984741211,NA,NA,2.82999992370605,4.69000005722046,2,1,2014,"2013-01-30",364,1,"FG",1,"BrF",2427,68,25865.94948,25865.94948,0,"09:39:00",579,6.32106875521429,"Dom",2061,-0.843020803114565,-2.7493142103639,-0.662172745221582
"3194",6061,2013,164,13640,"2017-09-09","CN",10242,100,"Y"," 08:00:00",15.1999998092651,24.6000003814697,NA,67,35.9000015258789,NA,NA,NA,NA,0,2,2017,"2013-01-30",1683,4,"DR",1,"BrF",2427,68,41968.89098,41968.89098,0,"08:00:00",480,11.6117696285,"Dom",2061,-0.343342511502998,-0.162761063057395,-0.568450815583252
"3195",6061,2013,167,13869,"2018-08-28","CN",10452,100,"Y"," 08:15:00",14.3999996185303,24.6000003814697,NA,65,35.2000007629395,NA,NA,3.20000004768372,2.90000009536743,0,1,2018,"2013-01-30",2036,5,"TJB",1,"BrF",2427,68,4398.148489,4398.148489,0,"08:15:00",495,3.42862364764286,"Dom",2061,-1.00958102786973,-1.10332584389613,-0.568450815583252
"3196",6062,2013,139,10864,"2015-02-04","CN",8931,154,"U"," 11:15:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,"2013-06-05",609,2,"MB",1,"SEEN1",846,101,4579.420292,4579.420292,0,"11:15:00",675,3.03440265878571,"Sub",638,NA,NA,NA
"3197",6062,2013,124,5262,"2014-01-30","CN",8509,154,NA," 12:15:00",14,24.2000007629395,NA,65,37.7999992370605,NA,NA,2.90000009536743,3.26999998092651,1,1,2014,"2013-06-05",239,1,"FG",1,"SEEN1",846,NA,NA,NA,0,"12:15:00",735,6.32106875521429,"Sub",638,-1.34269988894413,-1.10332584389613,-0.943336746539473
"3198",6063,2013,125,9318,"2014-07-12","CN",8730,127,"Y"," 10:00:00",15.3000001907349,23.5,NA,67,37.4000015258789,NA,NA,2.90000009536743,2.00999999046326,1,3,2014,"2013-12-09",215,1,"KLB",1,"AB",659,87,26702.26256,26702.26256,0,"10:00:00",600,4.45790002828571,"Sub",451,-0.260062399125334,-0.162761063057395,-1.59938846641086
"3199",6063,2013,125,9441,"2014-09-16","CN",8824,127,"Y"," 15:25:00",15.3999996185303,24.7000007629395,NA,68,36.7000007629395,NA,NA,3.49000000953674,2.36999988555908,2,2,2014,"2013-12-09",281,1,"SAK",1,"AB",659,87,26702.26256,26702.26256,0,"15:25:00",925,4.45790002828571,"Sub",451,-0.176783080965753,0.30752132736197,-0.474728885944833
"3200",6064,2013,166,13730,"2018-02-25","CN",10334,662,"Y"," 10:57:00",14.5,24.2000007629395,NA,65,36,NA,NA,2.90000009536743,2.09999990463257,1,1,2018,"2013-12-12",1536,5,"CBC",1,"BrF",NA,137,10785.50219,10785.50219,0,"10:57:00",657,5.90194399471429,"Dom",2286,-0.926300915492145,-1.10332584389613,-0.943336746539473
"3201",6064,2013,173,14434,"2019-09-14","CN",10897,662,"Y"," 15:11:00",14.6000003814697,25,NA,65,35.7999992370605,NA,NA,2.28999996185303,2.02999997138977,0,1,2019,"2013-12-12",2102,6,"TC",1,"BrF",NA,NA,NA,NA,0,"15:11:00",911,4.917540181,"Dom",2286,-0.843020803114565,-1.10332584389613,-0.193564884626941
"3202",6065,2013,124,5288,"2014-02-13","CN",8526,40,NA," 13:24:00",15.3999996185303,25.1000003814697,NA,64,36.7000007629395,NA,NA,2.5,1.39999997615814,0,2,2014,"2013-10-17",119,1,"HE",1,"OFL",504,29,12294.72288,12294.72288,0,"13:24:00",804,6.32106875521429,"Sub",352,-0.176783080965753,-1.57360823431549,-0.0998429549886113
"3203",6066,2013,124,5289,"2014-02-13","CN",8527,1,NA," 14:18:00",17.6000003814697,23.3999996185303,NA,66.5,35.5,NA,NA,4,0,0,3,2014,"2013-02-14",364,1,"FG",1,"BrF",957,NA,NA,NA,0,"14:18:00",858,6.32106875521429,"Dom",749,1.65537303759735,-0.397902258267078,-1.69311039604919
"3204",6067,2013,124,5296,"2014-02-17","CN",8529,39,NA," 16:20:00",14.8999996185303,24.7999992370605,NA,63,36.2000007629395,NA,NA,1.89999997615814,3.59999990463257,1,1,2014,"2013-06-23",239,1,"FG",1,"ABX",1550,28.1,21329.44229,21329.44229,0,"16:20:00",980,6.32106875521429,"Sub",990,-0.593182054417739,-2.04389062473486,-0.38100874390369
"3205",6068,2013,124,5306,"2014-02-23","CN",8531,602,NA," 10:40:00",14.3999996185303,24.2999992370605,NA,63,35.7999992370605,NA,NA,2.09999990463257,3.59999990463257,1,1,2014,"2013-02-24",364,1,"FG",1,"BrF",NA,47.2,18803.64101,18803.64101,0,"10:40:00",640,6.32106875521429,"Dom",3309,-1.00958102786973,-2.04389062473486,-0.849616604498331
"3206",6068,2013,142,11448,"2015-09-16","CN",9057,602,"Y",NA,14,24.6000003814697,NA,69,36.0999984741211,NA,NA,2.42000007629395,3.09999990463257,0,1,2015,"2013-02-24",934,2,"FG",1,"BrF",NA,47.2,63616.62259,63616.62259,0,NA,NA,4.85534727157143,"Dom",3309,-1.34269988894413,0.777803717781335,-0.568450815583252
"3207",6069,2013,124,5307,"2014-02-24","CN",8533,154,NA," 11:50:00",14.8000001907349,25.7999992370605,NA,64,36.7999992370605,NA,NA,0.219999998807907,1.60000002384186,1,1,2014,"2013-06-30",239,1,"HE",1,"SEEN1",613,NA,NA,NA,1,"11:50:00",710,6.32106875521429,"Sub",461,-0.67646137257732,-1.57360823431549,0.556206977285591
"3208",6136,2014,139,10899,"2015-02-23","CN",8969,20,"Y"," 10:53:00",16.5,25.8999996185303,NA,66.5,37.4000015258789,NA,NA,1.39999997615814,3,1,2,2015,"2014-02-20",368,1,"MB",1,"ABX",942,15,8844.893036,8844.893036,1,"10:53:00",653,3.03440265878571,"Sub",586,0.739294978315799,-0.397902258267078,0.649928906924011
"3209",6137,2014,139,10862,"2015-01-30","CN",8914,407,"N"," 09:50:00",16.2999992370605,27.2999992370605,NA,71,37.5999984741211,NA,NA,1.79999995231628,1.70000004768372,0,1,2015,"2014-02-22",342,1,"MB",1,"FLOAT",376,126,8258.472151,8258.472151,1,"09:50:00",590,3.03440265878571,"Sub",376,0.572734753560556,1.71836849862007,1.96203055906951
"3210",6137,2014,139,10866,"2015-02-02","CN",8928,12,"N"," 13:00:00",16.2000007629395,26.8999996185303,NA,70,37.2000007629395,NA,NA,2,2,0,1,2015,"2014-02-22",345,1,"MB",1,"FLOAT",376,7,10328.93777,10328.93777,1,"13:00:00",780,3.03440265878571,"Sub",376,0.489456229619056,1.2480861082007,1.58714462811329
"3211",6138,2013,125,9462,"2014-09-11","CN",8869,80,"Y"," 11:56:00",14.1999998092651,23.3999996185303,NA,64,35.5,NA,NA,2.8199999332428,1.83000004291534,2,1,2014,"2013-10-26",320,1,"KLB",1,"ABX",2158,53.1,10442.64663,10442.64663,0,"11:56:00",716,4.45790002828571,"Sub",1792,-1.17614045840697,-1.57360823431549,-1.69311039604919
"3212",6138,2013,125,9263,"2014-06-22","CN",8634,80,"U"," 09:14:00",12.1999998092651,23.6000003814697,NA,63,35.5999984741211,NA,NA,3,3.59999990463257,2,2,2014,"2013-10-26",239,1,"SAK",1,"ABX",2158,53.1,10442.64663,10442.64663,0,"09:14:00",554,4.45790002828571,"Sub",1792,-2.84173635221491,-2.04389062473486,-1.50566653677253
"3213",6139,2014,164,13498,"2017-06-25","CN",10154,75,"Y"," 08:49:00",14.1000003814697,23.7999992370605,NA,64,35.4000015258789,NA,NA,4.59999990463257,2.09999990463257,1,1,2017,"2014-02-23",1218,3,"CD",1,"BrF",NA,51.2,49923.83327,49923.83327,0,"08:49:00",529,11.6117696285,"Dom",2038,-1.25941977656655,-1.57360823431549,-1.31822446509297
"3214",6139,2014,166,13740,"2018-03-01","CN",10353,75,"Y"," 16:57:00",13.1999998092651,24.3999996185303,NA,65,35.5,NA,NA,3.90000009536743,1.39999997615814,1,0,2018,"2014-02-23",1467,4,"CBC",1,"BrF",NA,51.2,65641.0079,65641.0079,0,"16:57:00",1017,5.90194399471429,"Dom",2038,-2.00893840531094,-1.10332584389613,-0.755894674859912
"3215",6139,2014,167,13799,"2018-07-16","CN",10410,75,"Y"," 09:51:00",14.6000003814697,23.7000007629395,NA,67,34.2000007629395,NA,NA,1.70000004768372,2,0,1,2018,"2014-02-23",1604,4,"AVE",1,"BrF",NA,51.2,14017.36236,14017.36236,0,"09:51:00",591,3.42862364764286,"Dom",2038,-0.843020803114565,-0.162761063057395,-1.41194460713411
"3216",6139,2014,167,13951,"2018-09-24","CN",10535,75,"Y"," 13:36:00",13.8999996185303,23.8999996185303,NA,65,35,NA,NA,2.90000009536743,1.79999995231628,1,2,2018,"2014-02-23",1674,4,"TJB",1,"BrF",NA,51.2,14017.36236,14017.36236,0,"13:36:00",816,3.42862364764286,"Dom",2038,-1.42598000132171,-1.10332584389613,-1.22450253545455
"3217",6143,2014,144,11624,"2016-02-26","CN",9252,86,"Y"," 16:11:00",15,24.6000003814697,NA,64,35.9000015258789,NA,NA,3.40000009536743,NA,0,0,2016,"2014-02-21",735,2,"LJR",1,"BrF",NA,58,11356.31478,11356.31478,0,"16:11:00",971,2.282467264,"Dom",2215,-0.509901942040159,-1.57360823431549,-0.568450815583252
"3218",6145,2014,139,10864,"2015-02-04","CN",8932,154,"U"," 11:15:00",14,24,NA,65,36.5,NA,NA,1.60000002384186,1.70000004768372,1,2,2015,"2014-02-21",348,1,"MB",1,"SEEN1",NA,101,4579.420292,4579.420292,0,"11:15:00",675,3.03440265878571,"Sub",2215,-1.34269988894413,-1.10332584389613,-1.13078060581622
"3219",6146,2014,166,13726,"2018-02-21","CN",10330,101,"N"," 09:17:00",16,24.7999992370605,NA,68,36.2999992370605,NA,NA,3.5,2.90000009536743,1,1,2018,"2014-02-24",1458,4,"CBC",1,"BrM",2037,69,25429.06533,25429.06533,1,"09:17:00",557,5.90194399471429,"Dom",1839,0.322896004863813,0.30752132736197,-0.38100874390369
"3220",6149,2014,139,10900,"2015-02-26","CN",8975,26,"Y"," 08:50:00",14.1999998092651,25.2999992370605,NA,67,36.2000007629395,NA,NA,1.5,1.60000002384186,1,1,2015,"2014-02-26",365,1,"MB",1,"ABX",580,20,6466.375355,6466.375355,1,"08:50:00",530,3.03440265878571,"Sub",372,-1.17614045840697,-0.162761063057395,0.0875991166909504
"3221",6150,2014,139,10862,"2015-01-30","CN",8915,407,"Y"," 10:40:00",14.5,24.7999992370605,NA,64,36.2999992370605,NA,NA,2.29999995231628,2,0,1,2015,"2014-02-26",338,1,"MB",1,"ABX",580,126,8258.472151,8258.472151,0,"10:40:00",640,3.03440265878571,"Sub",372,-0.926300915492145,-1.57360823431549,-0.38100874390369
"3222",6152,2014,166,13730,"2018-02-25","CN",10333,662,"Y",NA,16.5,25.7000007629395,NA,69,36.7000007629395,NA,NA,3.59999990463257,5,0,1,2018,"2014-02-27",1459,4,"CBC",1,"BrM",NA,137,10785.50219,10785.50219,1,NA,NA,5.90194399471429,"Dom",2209,0.739294978315799,0.777803717781335,0.462486835244449
"3223",6152,2014,173,14434,"2019-09-14","CN",10896,662,"Y"," 14:58:00",16.8999996185303,25.8999996185303,NA,69,35.5999984741211,NA,NA,2.59999990463257,2.5,0,2,2019,"2014-02-27",2025,5,"TC",1,"BrM",NA,NA,NA,NA,1,"14:58:00",898,4.917540181,"Dom",2209,1.0724138393902,0.777803717781335,0.649928906924011
"3224",6157,2013,125,9285,"2014-06-29","CN",8682,111,"U"," 09:59:00",16.2999992370605,27,NA,67,37.9000015258789,NA,NA,2.79999995231628,3.79999995231628,2,1,2014,"2013-11-02",239,1,"SAK",1,"BrM",858,77.1,7616.904897,7616.904897,1,"09:59:00",599,4.45790002828571,"Dom",696,0.572734753560556,-0.162761063057395,1.68086655775162
"3225",6157,2013,125,9460,"2014-09-12","CN",8885,80,"Y"," 09:00:00",16.3999996185303,26.5,NA,66.5,37.7000007629395,NA,NA,3.75,3.32999992370605,1,2,2014,"2013-11-02",314,1,"SAK",1,"BrM",858,53.1,10442.64663,10442.64663,1,"09:00:00",540,4.45790002828571,"Dom",696,0.656014865938218,-0.397902258267078,1.21225869715698
"3226",6159,2014,178,14993,"2022-07-06","CN",11290,36,"Y"," 11:53:00",NA,26.7000007629395,NA,64,37.2000007629395,NA,NA,2.67000007629395,1.98000001907349,1,1,2022,"2014-03-02",3048,8,"CL",1,"BrF",NA,26.5,8395.659804,8395.659804,0,"11:53:00",713,3.1593320765,"Dom",3118,NA,-1.57360823431549,1.39970255643373
"3227",6160,2014,139,10900,"2015-02-26","CN",8976,26,"Y"," 12:02:00",15.1000003814697,24.7999992370605,NA,65,36.5,NA,NA,2.20000004768372,2.29999995231628,0,2,2015,"2014-03-03",360,1,"MB",1,"BrF",2030,20,6466.375355,6466.375355,0,"12:02:00",722,3.03440265878571,"Dom",1832,-0.426621829662579,-1.10332584389613,-0.38100874390369
"3228",6161,2014,167,13887,"2018-08-30","CN",10465,618,"Y"," 11:45:00",14.6000003814697,24.7999992370605,NA,65,36.7000007629395,NA,NA,2.79999995231628,2,1,2,2018,"2014-03-04",1640,4,"TJB",1,"H",NA,35.1,9718.462169,9718.462169,0,"11:45:00",705,3.42862364764286,"Sub",2767,-0.843020803114565,-1.10332584389613,-0.38100874390369
"3229",6161,2014,167,13877,"2018-08-14","CN",10461,618,"Y"," 11:49:00",14.8000001907349,25.5,NA,64,36.2999992370605,NA,NA,4,2.79999995231628,1,2,2018,"2014-03-04",1624,4,"AVE",1,"H",NA,35.1,9718.462169,9718.462169,0,"11:49:00",709,3.42862364764286,"Sub",2767,-0.67646137257732,-1.57360823431549,0.2750429759677
"3230",6164,2014,166,13747,"2018-03-05","CN",10372,68,"Y"," 16:09:00",16.2000007629395,26.5,NA,70,36.4000015258789,NA,NA,3.29999995231628,2.29999995231628,1,1,2018,"2014-03-07",1459,4,"CBC",1,"BrM",NA,47.1,34091.35018,34091.35018,1,"16:09:00",969,5.90194399471429,"Dom",2026,0.489456229619056,1.2480861082007,1.21225869715698
"3231",6164,2014,159,13376,"2016-09-08","CN",10018,48,"N"," 07:50:00",17,25.8999996185303,NA,67,36.9000015258789,NA,NA,3.4300000667572,2.50999999046326,1,2,2016,"2014-03-07",916,2,"KLB",1,"BrM",NA,33.1,13180.47485,13180.47485,1,"07:50:00",470,4.21428620221429,"Dom",2026,1.15569395176779,-0.162761063057395,0.649928906924011
"3232",6166,2014,167,13900,"2018-09-03","CN",10470,64,"N"," 17:08:00",16.6000003814697,27.5,NA,70,37.7000007629395,NA,NA,4.09999990463257,2.59999990463257,1,2,2018,"2014-03-07",1641,4,"CD",1,"BrM",2026,46.1,8147.508336,8147.508336,1,"17:08:00",1028,3.42862364764286,"Dom",1828,0.822575090693381,1.2480861082007,2.14947441834626
"3233",6166,2014,159,13404,"2016-09-01","CN",10051,70,"Y"," 08:19:00",15.6999998092651,26.7000007629395,NA,71.5,38.0999984741211,NA,NA,4.82999992370605,3.75999999046326,1,1,2016,"2014-03-07",909,2,"KLB",1,"BrM",2026,49,13807.19834,13807.19834,1,"08:19:00",499,4.21428620221429,"Dom",1828,0.073056461948988,1.95350969382975,1.39970255643373
"3234",6167,2014,142,11447,"2015-09-10","CN",9049,111,"N"," 10:05:00",15.5,25,NA,67,37.5999984741211,NA,NA,2.32999992370605,2.54999995231628,1,1,2015,"2014-03-06",553,1,"FG",1,"BrM",NA,77.1,16565.28148,16565.28148,1,"10:05:00",605,4.85534727157143,"Dom",2658,-0.0935029685881728,-0.162761063057395,-0.193564884626941
"3235",6167,2014,166,13720,"2018-02-18","CN",10324,743,"N"," 08:39:00",16,25.7000007629395,NA,68,37.4000015258789,NA,NA,3.70000004768372,3.20000004768372,1,1,2018,"2014-03-06",1445,4,"TJB",1,"BrM",NA,77.2,22231.77266,22231.77266,1,"08:39:00",519,5.90194399471429,"Dom",2658,0.322896004863813,0.30752132736197,0.462486835244449
"3236",6167,2014,142,11448,"2015-09-16","CN",9056,94,"Y"," 10:25:00",15.8000001907349,25.6000003814697,NA,67,37.4000015258789,NA,NA,2.26999998092651,2.50999999046326,0,1,2015,"2014-03-06",559,1,"FG",1,"BrM",NA,63,16110.96514,16110.96514,1,"10:25:00",625,4.85534727157143,"Dom",2658,0.156336574326652,-0.162761063057395,0.36876490560603
"3237",6169,2014,144,11610,"2016-02-19","CN",9243,140,"Y"," 10:40:00",16,24.2999992370605,NA,65,37,NA,NA,2,NA,0,0,2016,"2014-03-11",710,2,"LJR",1,"BrF",NA,94.2,6635.312563,6635.312563,0,"10:40:00",640,2.282467264,"Dom",2022,0.322896004863813,-1.10332584389613,-0.849616604498331
"3238",6169,2014,161,13445,"2017-02-13","CN",10095,140,"Y"," 08:37:00",14.6999998092651,24,NA,NA,36.9000015258789,NA,NA,2.20000004768372,2.09999990463257,1,1,2017,"2014-03-11",1070,3,"CD",1,"BrF",NA,NA,NA,NA,0,"08:37:00",517,2.4927094615,"Dom",2022,-0.759741484954984,NA,-1.13078060581622
"3239",6169,2014,164,13659,"2017-09-12","CN",10250,140,"Y"," 09:15:00",14.3000001907349,24.3999996185303,NA,67,36.7999992370605,NA,NA,NA,NA,0,1,2017,"2014-03-11",1281,3,"DR",1,"BrF",NA,94.2,28077.51067,28077.51067,0,"09:15:00",555,11.6117696285,"Dom",2022,-1.09286034602931,-0.162761063057395,-0.755894674859912
"3240",6169,2014,166,13741,"2018-03-01","CN",10349,140,"Y"," 08:48:00",14.3999996185303,24,NA,65,36.0999984741211,NA,NA,2.79999995231628,1.5,0,0,2018,"2014-03-11",1451,4,"TJB",1,"BrF",NA,94.2,19594.25121,19594.25121,0,"08:48:00",528,5.90194399471429,"Dom",2022,-1.00958102786973,-1.10332584389613,-1.13078060581622
"3241",6170,2014,144,11610,"2016-02-19","CN",9242,140,"Y"," 10:40:00",18,26.5,NA,69,37.5999984741211,NA,NA,3,NA,0,1,2016,"2014-03-11",710,2,"LJR",1,"BrM",NA,94.2,6635.312563,6635.312563,1,"10:40:00",640,2.282467264,"Dom",2929,1.98849189867176,0.777803717781335,1.21225869715698
"3242",6170,2014,161,13477,"2017-02-26","CN",10110,155,"N"," 10:51:00",16.2000007629395,26,NA,69,37.0999984741211,NA,NA,3.59999990463257,2.90000009536743,1,2,2017,"2014-03-11",1083,3,"CD",1,"BrM",NA,NA,NA,NA,1,"10:51:00",651,2.4927094615,"Dom",2929,0.489456229619056,0.777803717781335,0.743650836562341
"3243",6170,2014,166,13740,"2018-03-01","CN",10348,140,"Y"," 08:30:00",16,26.2999992370605,NA,70,36.5,NA,NA,3,1.29999995231628,0,1,2018,"2014-03-11",1451,4,"CBC",1,"BrM",NA,94.2,19594.25121,19594.25121,1,"08:30:00",510,5.90194399471429,"Dom",2929,0.322896004863813,1.2480861082007,1.02481483788023
"3244",6170,2014,173,14393,"2019-08-10","CN",10880,140,"Y"," 16:21:00",16,26,NA,71,36.9000015258789,NA,NA,3.22000002861023,3.07999992370605,0,1,2019,"2014-03-11",1978,5,"EC",1,"BrM",NA,94.2,88772.19438,88772.19438,1,"16:21:00",981,4.917540181,"Dom",2929,0.322896004863813,1.71836849862007,0.743650836562341
"3245",6171,2014,164,13638,"2017-09-08","CN",10246,172,"Y"," 10:00:00",16.1000003814697,26.3999996185303,NA,70,36.5,NA,NA,5.90000009536743,4.19999980926514,0,1,2017,"2014-03-12",1276,3,"TB",1,"BrM",2021,123,40913.79062,40913.79062,1,"10:00:00",600,11.6117696285,"Dom",1655,0.406176117241395,1.2480861082007,1.11853676751865
"3246",6172,2014,139,10907,"2015-02-25","CN",8977,168,"Y"," 12:03:00",15.8000001907349,25.7999992370605,NA,64,36.7999992370605,NA,NA,1.89999997615814,2.09999990463257,1,1,2015,"2014-03-12",350,1,"MB",1,"BrM",NA,111,8311.50966,8311.50966,1,"12:03:00",723,3.03440265878571,"Dom",2196,0.156336574326652,-1.57360823431549,0.556206977285591
"3247",6175,2014,144,11623,"2016-02-26","CN",9251,99,"Y"," 15:07:00",17,26.5,NA,70,37.0999984741211,NA,NA,3.29999995231628,NA,0,1,2016,"2014-03-13",715,2,"DJW",1,"BrM",1287,67,3628.856229,3628.856229,1,"15:07:00",907,2.282467264,"Dom",727,1.15569395176779,1.2480861082007,1.21225869715698
"3248",6175,2014,142,11446,"2015-09-09","CN",9048,99,"Y"," 10:05:00",15.8000001907349,26.7999992370605,NA,68,37.2999992370605,NA,NA,2.61999988555908,2.84999990463257,1,0,2015,"2014-03-13",545,1,"FG",1,"BrM",1287,67,11460.41221,11460.41221,1,"10:05:00",605,4.85534727157143,"Dom",727,0.156336574326652,0.30752132736197,1.49342269847487
"3249",6179,2013,125,9328,"2014-07-17","CN",8736,94,"Y"," 12:30:00",13.3000001907349,26.7000007629395,NA,68,36.7000007629395,NA,NA,2.59999990463257,3.09999990463257,2,2,2014,"2013-11-20",239,1,"HE",1,"SEEN1",470,63,35771.70504,35771.70504,1,"12:30:00",750,4.45790002828571,"Sub",470,-1.92565829293328,0.30752132736197,1.39970255643373
"3250",6181,2013,125,9328,"2014-07-17","CN",8739,95,"Y"," 09:30:00",14.3999996185303,25.2000007629395,NA,65,36,NA,NA,2.40000009536743,2.90000009536743,2,2,2014,"2013-07-18",364,1,"HE",1,"BrF",2258,64,38946.47823,38946.47823,0,"09:30:00",570,4.45790002828571,"Dom",1892,-1.00958102786973,-1.10332584389613,-0.00612102535019165
"3251",6181,2013,167,13942,"2018-09-17","CN",10515,95,"Y"," 11:15:00",15.1000003814697,24.3999996185303,NA,65,36,NA,NA,NA,NA,1,NA,2018,"2013-07-18",1887,5,"TJB",1,"BrF",2258,64,12566.70672,12566.70672,0,"11:15:00",675,3.42862364764286,"Dom",1892,-0.426621829662579,-1.10332584389613,-0.755894674859912
"3252",6187,2014,142,11260,"2015-06-28","CN",9028,13,"Y"," 16:38:00",15.5,23.3999996185303,NA,63.5,36.5,NA,NA,3.3199999332428,1.27999997138977,2,2,2015,"2014-03-26",459,1,"SAK",1,"TBrF",NA,8,25102.08652,25102.08652,0,"16:38:00",998,4.85534727157143,"Sub",2745,-0.0935029685881728,-1.80874942952517,-1.69311039604919
"3253",6187,2014,164,13521,"2017-07-21","CN",10157,63,"N"," 09:10:00",14.8000001907349,23.2999992370605,NA,64,36.5,NA,NA,5,4.09999990463257,1,2,2017,"2014-03-26",1213,3,"CD",1,"BrF",NA,46,45367.54628,45367.54628,0,"09:10:00",550,11.6117696285,"Dom",2745,-0.67646137257732,-1.57360823431549,-1.78683232568761
"3254",6187,2014,166,13755,"2018-03-09","CN",10378,64,"Y"," 08:52:00",14.3999996185303,23.8999996185303,NA,65,36,NA,NA,3,2.29999995231628,0,0,2018,"2014-03-26",1444,4,"TJB",1,"BrF",NA,46.1,15853.08233,15853.08233,0,"08:52:00",532,5.90194399471429,"Dom",2745,-1.00958102786973,-1.10332584389613,-1.22450253545455
