"","BirdID","Status","FieldPeriodID","BirthDate","Island","PeriodYear","birthyear","PeriodYearEnd","age","age_date","survival","SexEstimate","newstat","agefirstrepro","lifespan","occasionyear","PeriodStart","PeriodEnd","season","seasonlength","no_st","fp_na","avg_bug","statbefore","yearlytq","yearlytq_corr","Year"
"11217",2763,"BrM",14,"1981-07-28","CN",1991,1981,1991,10,3808,1,1,"Dom",1,3808,1991,1991-01-01,1991-12-31,"main",364,1,FALSE,NA,"Dom",NA,NA,NA
"11218",2763,"BrM",10,"1981-07-28","CN",1989,1981,1989,8,3043,1,1,"Dom",1,3808,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"11219",2764,"BrM",7,"1982-07-29","CN",1987,1982,1988,6,2009,1,1,"Dom",2,3442,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"11220",2764,"NS",NA,NA,NA,1992,1982,1992,10,NA,0,1,"dead",2,3442,1992,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11221",2764,"BrM",6,"1982-07-29","CN",1986,1982,1986,4,1590,1,1,"Dom",2,3442,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"11222",2764,"U",2,"1982-07-29","CN",1982,1982,1982,0,135,1,1,"Sub",2,3442,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11223",2764,"ABX",3,"1982-07-29","CN",1983,1982,1983,1,487,1,1,"Sub",2,3442,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11224",2764,"BrM",4,"1982-07-29","CN",1984,1982,1984,2,790,1,1,"Dom",2,3442,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Sub",NA,NA,NA
"11225",2764,"BrM",5,"1982-07-29","CN",1985,1982,1985,3,1217,1,1,"Dom",2,3442,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"11226",2764,"BrM",12,"1982-07-29","CN",1990,1982,1990,8,2967,1,1,"Dom",2,3442,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",50719.54737,25359.77369,1990
"11227",2764,"BrM",14,"1982-07-29","CN",1991,1982,1991,9,3442,1,1,"Dom",2,3442,1991,1991-01-01,1991-12-31,"main",364,1,FALSE,NA,"Dom",NA,NA,NA
"11228",2764,"BrM",8,"1982-07-29","CN",1988,1982,1989,7,2430,1,1,"Dom",2,3442,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"11229",2764,"BrM",10,"1982-07-29","CN",1989,1982,1989,7,2677,1,1,"Dom",2,3442,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"11230",2765,"NS",3,NA,NA,1983,1981,1983,2,NA,0,1,"dead",1,433,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11231",2765,"BrM",2,"1981-10-04","CN",1982,1981,1982,1,433,1,1,"Dom",1,433,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11232",2766,"NS",12,NA,NA,1990,1982,1990,8,NA,0,NA,"dead",1,2612,1990,NA,NA,NA,NA,1,TRUE,2.6524428182,"Dom",NA,NA,NA
"11233",2766,"CH",2,"1982-10-02","CN",1982,1982,1982,0,70,1,NA,NA,1,2612,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,NA,NA,NA,NA
"11234",2766,"BrM",3,"1982-10-02","CN",1983,1982,1983,1,422,1,NA,"Dom",1,2612,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11235",2766,"BrM",4,"1982-10-02","CN",1984,1982,1984,2,725,1,NA,"Dom",1,2612,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"11236",2766,"BrM",5,"1982-10-02","CN",1985,1982,1985,3,1152,1,NA,"Dom",1,2612,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"11237",2766,"BrM",6,"1982-10-02","CN",1986,1982,1986,4,1525,1,NA,"Dom",1,2612,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"11238",2766,"BrM",7,"1982-10-02","CN",1987,1982,1988,6,1944,1,NA,"Dom",1,2612,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"11239",2766,"BrM",8,"1982-10-02","CN",1988,1982,1989,7,2365,1,NA,"Dom",1,2612,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"11240",2766,"BrM",10,"1982-10-02","CN",1989,1982,1989,7,2612,1,NA,"Dom",1,2612,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"11241",2767,"CH",2,"1982-10-02","CN",1982,1982,1982,0,70,1,NA,NA,NA,422,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,NA,NA,NA,NA
"11242",2767,"ABX",3,"1982-10-02","CN",1983,1982,1983,1,422,1,NA,"Sub",NA,422,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11243",2767,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,422,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11244",2768,"NS",3,NA,NA,1983,1982,1983,1,NA,0,NA,"dead",NA,18,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11245",2768,"FL",2,"1982-11-23","CN",1982,1982,1982,0,18,1,NA,"Sub",NA,18,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11246",2769,"NS",3,NA,NA,1983,1982,1983,1,NA,0,NA,"dead",NA,18,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11247",2769,"FL",2,"1982-11-23","CN",1982,1982,1982,0,18,1,NA,"Sub",NA,18,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11248",2770,"NS",3,NA,NA,1983,1982,1983,1,NA,0,NA,"dead",NA,18,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11249",2770,"FL",2,"1982-11-23","CN",1982,1982,1982,0,18,1,NA,"Sub",NA,18,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11250",2771,"ABX",3,"1982-12-01","CN",1983,1982,1983,1,362,1,1,"Sub",4,1465,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11251",2771,"FL",2,"1982-12-01","CN",1982,1982,1982,0,10,1,1,"Sub",4,1465,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11252",2771,"ABX",4,"1982-12-01","CN",1984,1982,1984,2,665,1,1,"Sub",4,1465,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Sub",NA,NA,NA
"11253",2771,"NSA",5,"1982-12-01","CN",1985,1982,1985,3,1092,1,1,"Sub",4,1465,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Sub",NA,NA,NA
"11254",2771,"BrM",6,"1982-12-01","CN",1986,1982,1986,4,1465,1,1,"Dom",4,1465,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Sub",NA,NA,NA
"11255",2771,"NS",7,NA,NA,1987,1982,1987,5,NA,0,1,"dead",4,1465,1987,NA,NA,NA,NA,1,TRUE,5.08906934646667,"Dom",NA,NA,NA
"11256",2772,"U",1,"1980-11-08","CN",1981,1980,1981,1,406,1,NA,"Sub",NA,406,1981,1981-09-28,1981-12-19,"main",82,1,FALSE,NA,"Sub",NA,NA,NA
"11257",2772,"NS",2,NA,NA,1982,1980,1982,2,NA,0,NA,"dead",NA,406,1982,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11258",2773,"NS",6,NA,NA,1986,1984,1986,2,NA,0,NA,"dead",NA,368,1986,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11259",2773,"ABX",5,"1984-11-24","CN",1985,1984,1985,1,368,1,NA,"Sub",NA,368,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Sub",NA,NA,NA
"11260",2774,"NS",7,NA,NA,1987,1985,1987,2,NA,0,1,"dead",1,465,1987,NA,NA,NA,NA,1,TRUE,5.08906934646667,"Dom",NA,NA,NA
"11261",2774,"BrM",6,"1985-08-27","CN",1986,1985,1986,1,465,1,1,"Dom",1,465,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Sub",NA,NA,NA
"11262",2775,"ABX",6,"1985-12-30","CN",1986,1985,1986,1,340,1,0,"Sub",NA,340,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Sub",NA,NA,NA
"11263",2775,"NS",7,NA,NA,1987,1985,1987,2,NA,0,0,"dead",NA,340,1987,NA,NA,NA,NA,1,TRUE,5.08906934646667,"Sub",NA,NA,NA
"11264",2776,"BrF",7,"1986-07-30","CN",1987,1986,1988,2,547,1,0,"Dom",2,547,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Sub",NA,NA,NA
"11265",2776,"NS",8,NA,NA,1988,1986,1989,3,NA,0,0,"dead",2,547,1988,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11266",2778,"NS",10,NA,NA,1989,1987,1990,3,NA,0,NA,"dead",NA,663,1989,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11267",2778,"ABX",8,"1987-05-31","CN",1988,1987,1989,2,663,1,NA,"Sub",NA,663,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Sub",NA,NA,NA
"11268",2778,"FL",7,"1987-05-31","CN",1987,1987,1988,1,242,1,NA,"Sub",NA,663,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Sub",NA,NA,NA
"11269",2779,"SEEN1",2,"1981-10-09","CN",1982,1981,1982,1,428,1,NA,"Sub",NA,428,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11270",2779,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,428,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11271",2780,"CH",2,"1982-12-18","CN",1982,1982,1982,0,-7,1,0,NA,1,345,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,NA,NA,NA,NA
"11272",2780,"NS",4,NA,NA,1984,1982,1984,2,NA,0,0,"dead",1,345,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11273",2780,"BrF",3,"1982-12-18","CN",1983,1982,1983,1,345,1,0,"Dom",1,345,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11274",2781,"NS",8,NA,NA,1988,1981,1989,8,NA,0,1,"dead",1,2373,1988,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11275",2781,"BrM",2,"1981-07-30","CN",1982,1981,1982,1,499,1,1,"Dom",1,2373,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11276",2781,"BrM",3,"1981-07-30","CN",1983,1981,1983,2,851,1,1,"Dom",1,2373,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"11277",2781,"BrM",4,"1981-07-30","CN",1984,1981,1984,3,1154,1,1,"Dom",1,2373,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"11278",2781,"BrM",5,"1981-07-30","CN",1985,1981,1985,4,1581,1,1,"Dom",1,2373,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"11279",2781,"BrM",6,"1981-07-30","CN",1986,1981,1986,5,1954,1,1,"Dom",1,2373,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"11280",2781,"BrM",7,"1981-07-30","CN",1987,1981,1988,7,2373,1,1,"Dom",1,2373,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"11281",2782,"BrF",2,"1981-07-30","CN",1982,1981,1982,1,499,1,0,"Dom",1,499,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11282",2782,"NS",3,NA,NA,1983,1981,1983,2,NA,0,0,"dead",1,499,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11283",2783,"BrF",2,"1981-07-30","CN",1982,1981,1982,1,499,1,0,"Dom",1,499,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11284",2783,"NS",3,NA,NA,1983,1981,1983,2,NA,0,0,"dead",1,499,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11285",2784,"NS",5,NA,NA,1985,1982,1985,3,NA,0,1,"dead",0,879,1985,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11286",2784,"BrM",4,"1982-05-01","CN",1984,1982,1984,2,879,1,1,"Dom",0,879,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"11287",2784,"BrM",2,"1982-05-01","CN",1982,1982,1982,0,224,1,1,"Dom",0,879,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11288",2784,"BrM",3,"1982-05-01","CN",1983,1982,1983,1,576,1,1,"Dom",0,879,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"11289",2785,"BrF",2,"1982-05-01","CN",1982,1982,1982,0,224,1,0,"Dom",0,224,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11290",2785,"NS",3,NA,NA,1983,1982,1983,1,NA,0,0,"dead",0,224,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11291",2786,"NS",3,NA,NA,1983,1981,1983,2,NA,0,1,"dead",1,499,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11292",2786,"BrM",2,"1981-07-30","CN",1982,1981,1982,1,499,1,1,"Dom",1,499,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11293",2787,"ABX",2,"1981-12-02","CN",1982,1981,1982,1,374,1,NA,"Sub",NA,374,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11294",2787,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,374,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11295",2788,"BrF",4,"1981-07-30","CN",1984,1981,1984,3,1154,1,0,"Dom",1,1154,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Sub",NA,NA,NA
"11296",2788,"NS",5,NA,NA,1985,1981,1985,4,NA,0,0,"dead",1,1154,1985,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11297",2788,"NSA",3,"1981-07-30","CN",1983,1981,1983,2,851,1,0,"Sub",1,1154,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"11298",2788,"BrF",2,"1981-07-30","CN",1982,1981,1982,1,499,1,0,"Dom",1,1154,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11299",2789,"BrM",2,"1981-07-31","CN",1982,1981,1982,1,498,1,1,"Dom",1,498,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11300",2789,"NS",3,NA,NA,1983,1981,1983,2,NA,0,1,"dead",1,498,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11301",2790,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,373,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11302",2790,"SEEN1",2,"1981-12-03","CN",1982,1981,1982,1,373,1,NA,"Sub",NA,373,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11303",2791,"NS",3,NA,NA,1983,1982,1983,1,NA,0,0,"dead",0,223,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11304",2791,"BrF",2,"1982-05-02","CN",1982,1982,1982,0,223,1,0,"Dom",0,223,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11305",2792,"ABX",3,"1981-07-31","CN",1983,1981,1983,2,850,1,1,"Sub",4,1580,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11306",2792,"ABX",2,"1981-07-31","CN",1982,1981,1982,1,498,1,1,"Sub",4,1580,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11307",2792,"NS",6,NA,NA,1986,1981,1986,5,NA,0,1,"dead",4,1580,1986,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11308",2792,"NSA",4,"1981-07-31","CN",1984,1981,1984,3,1153,1,1,"Sub",4,1580,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Sub",NA,NA,NA
"11309",2792,"BrM",5,"1981-07-31","CN",1985,1981,1985,4,1580,1,1,"Dom",4,1580,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Sub",NA,NA,NA
"11310",2793,"NS",14,NA,NA,1991,1981,1991,10,NA,0,1,"dead",1,3330,1991,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11311",2793,"BrM",2,"1981-07-31","CN",1982,1981,1982,1,498,1,1,"Dom",1,3330,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11312",2793,"BrM",3,"1981-07-31","CN",1983,1981,1983,2,850,1,1,"Dom",1,3330,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"11313",2793,"BrM",4,"1981-07-31","CN",1984,1981,1984,3,1153,1,1,"Dom",1,3330,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"11314",2793,"BrM",5,"1981-07-31","CN",1985,1981,1985,4,1580,1,1,"Dom",1,3330,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"11315",2793,"BrM",6,"1981-07-31","CN",1986,1981,1986,5,1953,1,1,"Dom",1,3330,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"11316",2793,"BrM",7,"1981-07-31","CN",1987,1981,1988,7,2372,1,1,"Dom",1,3330,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"11317",2793,"BrM",8,"1981-07-31","CN",1988,1981,1989,8,2793,1,1,"Dom",1,3330,1988,1988-07-16,1989-03-24,"main",251,1,FALSE,NA,"Dom",NA,NA,NA
"11318",2793,"BrM",10,"1981-07-31","CN",1989,1981,1989,8,3040,1,1,"Dom",1,3330,1989,1989-07-02,1989-11-26,"main",147,1,FALSE,NA,"Dom",NA,NA,NA
"11319",2793,"BrM",12,"1981-07-31","CN",1990,1981,1990,9,3330,1,1,"Dom",1,3330,1990,1990-01-22,1990-09-12,"main",233,1,FALSE,2.6524428182,"Dom",17516.71847,8758.359233,1990
"11320",2794,"ABX",2,"1981-12-03","CN",1982,1981,1982,1,373,1,NA,"Sub",NA,373,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11321",2794,"NS",3,NA,NA,1983,1981,1983,2,NA,0,NA,"dead",NA,373,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11322",2795,"BrF",2,"1981-12-03","CN",1982,1981,1982,1,373,1,0,"Dom",1,2247,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11323",2795,"NS",8,NA,NA,1988,1981,1989,8,NA,0,0,"dead",1,2247,1988,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11324",2795,"BrF",6,"1981-12-03","CN",1986,1981,1986,5,1828,1,0,"Dom",1,2247,1986,1986-05-19,1986-12-05,"main",200,1,FALSE,NA,"Dom",NA,NA,NA
"11325",2795,"BrF",3,"1981-12-03","CN",1983,1981,1983,2,725,1,0,"Dom",1,2247,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Dom",NA,NA,NA
"11326",2795,"BrF",4,"1981-12-03","CN",1984,1981,1984,3,1028,1,0,"Dom",1,2247,1984,1984-01-13,1984-09-26,"main",257,1,FALSE,NA,"Dom",NA,NA,NA
"11327",2795,"BrF",5,"1981-12-03","CN",1985,1981,1985,4,1455,1,0,"Dom",1,2247,1985,1985-03-16,1985-11-27,"main",256,1,FALSE,NA,"Dom",NA,NA,NA
"11328",2795,"BrF",7,"1981-12-03","CN",1987,1981,1988,7,2247,1,0,"Dom",1,2247,1987,1987-01-29,1988-01-28,"main",364,1,FALSE,5.08906934646667,"Dom",NA,NA,NA
"11329",2796,"NS",3,NA,NA,1983,1981,1983,2,NA,0,1,"dead",NA,498,1983,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11330",2796,"ABX",2,"1981-07-31","CN",1982,1981,1982,1,498,1,1,"Sub",NA,498,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11331",2797,"BrF",2,"1981-07-31","CN",1982,1981,1982,1,498,1,0,"Dom",1,498,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11332",2797,"NS",3,NA,NA,1983,1981,1983,2,NA,0,0,"dead",1,498,1983,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11333",2798,"ABX",2,"1981-07-31","CN",1982,1981,1982,1,498,1,NA,"Sub",NA,850,1982,1982-03-10,1982-12-11,"main",276,1,FALSE,NA,"Sub",NA,NA,NA
"11334",2798,"ABX",3,"1981-07-31","CN",1983,1981,1983,2,850,1,NA,"Sub",NA,850,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11335",2798,"NS",4,NA,NA,1984,1981,1984,3,NA,0,NA,"dead",NA,850,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11336",2799,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,333,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11337",2799,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11338",2800,"NS",4,NA,NA,1984,1982,1984,2,NA,0,0,"dead",1,458,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11339",2800,"BrF",3,"1982-08-27","CN",1983,1982,1983,1,458,1,0,"Dom",1,458,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11340",2801,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11341",2801,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,333,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11342",2802,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11343",2802,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,333,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11344",2803,"NS",4,NA,NA,1984,1982,1984,2,NA,0,0,"dead",1,458,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11345",2803,"BrF",3,"1982-08-27","CN",1983,1982,1983,1,458,1,0,"Dom",1,458,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11346",2804,"NS",4,NA,NA,1984,1983,1984,1,NA,0,NA,"dead",NA,153,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11347",2804,"FL",3,"1983-06-28","CN",1983,1983,1983,0,153,1,NA,"Sub",NA,153,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11348",2805,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,333,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11349",2805,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11350",2806,"BrF",3,"1982-08-27","CN",1983,1982,1983,1,458,1,0,"Dom",1,458,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11351",2806,"NS",4,NA,NA,1984,1982,1984,2,NA,0,0,"dead",1,458,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11352",2807,"NS",4,NA,NA,1984,1982,1984,2,NA,0,1,"dead",1,458,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11353",2807,"BrM",3,"1982-08-27","CN",1983,1982,1983,1,458,1,1,"Dom",1,458,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11354",2808,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,333,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11355",2808,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11356",2809,"NS",4,NA,NA,1984,1982,1984,2,NA,0,0,"dead",1,458,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11357",2809,"BrF",3,"1982-08-27","CN",1983,1982,1983,1,458,1,0,"Dom",1,458,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11358",2810,"BrM",3,"1982-08-27","CN",1983,1982,1983,1,458,1,1,"Dom",1,458,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11359",2810,"NS",4,NA,NA,1984,1982,1984,2,NA,0,1,"dead",1,458,1984,NA,NA,NA,NA,1,TRUE,NA,"Dom",NA,NA,NA
"11360",2811,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
"11361",2811,"NS",4,NA,NA,1984,1982,1984,2,NA,0,NA,"dead",NA,333,1984,NA,NA,NA,NA,1,TRUE,NA,"Sub",NA,NA,NA
"11362",2813,"ABX",3,"1982-12-30","CN",1983,1982,1983,1,333,1,NA,"Sub",NA,333,1983,1983-05-26,1983-11-28,"main",186,1,FALSE,NA,"Sub",NA,NA,NA
